Latitude	Longitude	Year	Date	Tavg	Tmin	Tmax	RHavg	RHmin	RHmax	Rainfall	RainHourlyMin	RainHourlyMax
-23.3	-51.1	2003	07/12/2003	24.04	19.62	29.31	72.61	49.14	94.81	0.1	0	0.1
-23.3	-51.1	2003	08/01/2003	25.77	20.69	31.21	66.36	41.78	91.47	0.6	0	0.6
-23.3	-51.1	2003	08/02/2003	24.64	21.37	29.02	87	68.75	99.7	53	1.3	4.7
-23.3	-51.1	2003	08/03/2003	23.82	21.28	26.79	89.5	71.87	99.63	82.2	0.1	9.2
-23.3	-51.1	2003	08/04/2003	20.83	16.65	25.39	71.49	51.16	91.39	0.3	0	0.3
-23.3	-51.1	2003	08/05/2003	13.81	6.85	20.22	68.39	45.83	93.39	0	0	0
-23.3	-51.1	2003	08/06/2003	19.64	17.06	22.82	92.2	78.11	98.18	21.9	0	1.8
-23.3	-51.1	2003	08/07/2003	19.33	14.58	26.19	75.1	41.73	98.22	8.7	0	8.7
-23.3	-51.1	2003	08/08/2003	15.81	10.17	22.41	77.03	59.44	90.67	8.2	0	3
-23.3	-51.1	2003	08/09/2003	23.69	20.15	29.37	52.98	36.42	71.22	2.8	0	0.6
-23.3	-51.1	2003	08/10/2003	22.97	19.08	27.97	80.28	61.05	96.02	22.7	0	12.7
-23.3	-51.1	2003	08/11/2003	22.75	16.18	29.77	65.11	35.58	90.9	1	0	1
-23.3	-51.1	2003	08/12/2003	23.7	20.65	27.7	78.44	69.62	88.5	6.6	0	1.9
-23.3	-51.1	2003	09/01/2003	26.23	20.76	31.62	72.78	54.31	93.43	1.4	0	0.3
-23.3	-51.1	2003	09/02/2003	25.59	21.38	30.32	83.83	61.14	99.76	8.8	0	4.3
-23.3	-51.1	2003	09/03/2003	23.75	20.8	28.49	87.82	65.25	99.33	74.7	0	11
-23.3	-51.1	2003	09/04/2003	21.99	17.16	28.11	70.07	53.5	83.77	2.4	0	0.6
-23.3	-51.1	2003	09/05/2003	15.16	9.3	21.98	74.74	49.9	95.19	0	0	0
-23.3	-51.1	2003	09/06/2003	19.47	15.88	23.85	82.26	69.12	92.37	1.8	0	1.8
-23.3	-51.1	2003	09/07/2003	18.16	14.16	21.16	67.09	57.41	85.97	8.8	0	1.8
-23.3	-51.1	2003	09/08/2003	17.5	14.89	21.97	75.53	46.74	96.47	3.8	0	1.9
-23.3	-51.1	2003	09/09/2003	20.35	17.82	23.65	85.2	69.78	97.53	161.1	0.8	9.9
-23.3	-51.1	2003	09/10/2003	22.72	20.4	26.06	81.5	68.5	90.48	100.9	0	10.8
-23.3	-51.1	2003	09/11/2003	24.32	16.78	32.3	59.14	28.5	86.08	0	0	0
-23.3	-51.1	2003	09/12/2003	23.75	21.04	28.01	79.02	45.15	99.33	353.9	3.9	18
-23.3	-51.1	2003	10/01/2003	25.9	22.35	30.32	82.57	63.8	95.39	81.6	0	10.3
-23.3	-51.1	2003	10/02/2003	24.52	21.4	28.68	87.03	70.1	97.22	59.7	0	9.1
-23.3	-51.1	2003	10/03/2003	23.02	21.09	27.15	92.09	72.64	99.88	80.8	0.1	11.5
-23.3	-51.1	2003	10/04/2003	20.9	18.73	22.54	88.67	80.22	99	124.4	0	9.7
-23.3	-51.1	2003	10/05/2003	16.65	12.5	22.01	72.91	51.01	90.59	0	0	0
-23.3	-51.1	2003	10/06/2003	20.51	16.9	25.65	80.16	57.15	93.6	0	0	0
-23.3	-51.1	2003	10/07/2003	16.34	14.91	17.84	94.44	87.88	98.68	393.9	0.4	27.5
-23.3	-51.1	2003	10/08/2003	13.09	8.19	18.64	53.68	41.39	74.24	0.1	0	0.1
-23.3	-51.1	2003	10/09/2003	16.41	13.88	20.11	89.62	75.12	98.99	199.2	0	13.9
-23.3	-51.1	2003	10/10/2003	21.2	18.53	24.51	86.28	68.99	98.58	54.8	0	10.8
-23.3	-51.1	2003	10/11/2003	26.16	18.72	33.48	53.93	26.43	79.19	0	0	0
-23.3	-51.1	2003	10/12/2003	21.99	15.3	27.72	81.24	67	97.78	80.4	0	18
-23.3	-51.1	2003	11/01/2003	24.83	21.61	29.63	86.92	72.2	99.39	68.9	0	10.4
-23.3	-51.1	2003	11/02/2003	23.93	21.59	29.02	90.16	68.08	99.57	75.3	0	13.7
-23.3	-51.1	2003	11/03/2003	22.51	21.06	25.47	94.79	86.09	99.63	295.8	0	24.5
-23.3	-51.1	2003	11/04/2003	21.13	18.26	25.52	70.93	35.15	94.91	11.9	0	9.7
-23.3	-51.1	2003	11/05/2003	18.4	14.55	23.68	73.89	52.86	90.37	0	0	0
-23.3	-51.1	2003	11/06/2003	20.33	16.27	25.28	74.72	59.44	85.36	0	0	0
-23.3	-51.1	2003	11/07/2003	15.99	13.47	19.11	80.18	48.63	98.54	31.1	0	27.6
-23.3	-51.1	2003	11/08/2003	12.66	7.75	19.15	66.94	42.26	84.78	0	0	0
-23.3	-51.1	2003	11/09/2003	13.74	8.08	19.66	59.35	41.31	74.61	13.9	0	13.9
-23.3	-51.1	2003	11/10/2003	18.91	15.62	23.75	79.66	51.65	98.61	561	1.1	35.2
-23.3	-51.1	2003	11/11/2003	27.17	20.64	33.91	46.37	25.54	71.39	0	0	0
-23.3	-51.1	2003	11/12/2003	24.79	20.69	30.56	84.18	59.18	97.99	43.6	0	15.5
-23.3	-51.1	2003	12/01/2003	23.18	21.03	25.68	92.36	85.9	97.99	173.7	0	23.2
-23.3	-51.1	2003	12/02/2003	23.4	20.96	28.26	91.11	70.07	99.82	46.1	0.1	13.8
-23.3	-51.1	2003	12/03/2003	22.87	20.75	26.83	91.46	69.14	99.75	261.1	1.6	25.9
-23.3	-51.1	2003	12/04/2003	17.55	11.65	23.52	49.8	30.45	70.05	0.1	0	0.1
-23.3	-51.1	2003	12/05/2003	18.98	14.54	23.97	71.19	51.24	90.39	0	0	0
-23.3	-51.1	2003	12/06/2003	20.18	15.42	25.37	80.25	59.35	94.07	0	0	0
-23.3	-51.1	2003	12/07/2003	12.66	8.57	17.65	65.57	48.72	82.98	0.2	0	0.2
-23.3	-51.1	2003	12/08/2003	14.14	9.15	20.72	71.14	55.89	82.89	0	0	0
-23.3	-51.1	2003	12/09/2003	15.7	9.87	22.35	63.01	50.13	74.31	0.1	0	0.1
-23.3	-51.1	2003	12/10/2003	18.94	14.11	24.79	63.43	39.78	82.81	35.2	0	35.2
-23.3	-51.1	2003	12/11/2003	28.19	21.97	34.83	48.54	34.65	67.39	0.7	0	0.2
-23.3	-51.1	2003	12/12/2003	23.91	21.44	27.05	84.19	70.11	96.71	65.6	0	5.6
-23.3	-51.1	2003	13/01/2003	22.19	20.31	25.34	93.15	83.11	99.69	133.8	0.2	23.3
-23.3	-51.1	2003	13/02/2003	23.58	20.24	28.16	89.08	71.12	99.94	63.5	0.2	9.5
-23.3	-51.1	2003	13/03/2003	24.11	20.3	29.01	81.97	59.64	99.2	26.2	0	14.5
-23.3	-51.1	2003	13/04/2003	17.58	12.56	23.93	57.32	37.5	77.37	0	0	0
-23.3	-51.1	2003	13/05/2003	18.67	14.1	24.15	72.29	52.03	87.75	0	0	0
-23.3	-51.1	2003	13/06/2003	19.25	13.73	25.65	79.85	51.72	94.49	0	0	0
-23.3	-51.1	2003	13/07/2003	12.96	8.4	19	71.2	58.03	84.07	0	0	0
-23.3	-51.1	2003	13/08/2003	16.16	10.17	23.41	74.36	53.46	88.88	0	0	0
-23.3	-51.1	2003	13/09/2003	15.92	13.53	18.34	86.99	72.27	96.85	101.5	0.2	8.4
-23.3	-51.1	2003	13/10/2003	19.24	14.24	24.58	63.15	42.13	84.25	0	0	0
-23.3	-51.1	2003	13/11/2003	24.57	21.14	27.78	73.7	44.22	98.42	192.9	0.2	10.8
-23.3	-51.1	2003	13/12/2003	23.58	19.39	29.02	78.64	60.78	90.91	10.1	0	5.6
-23.3	-51.1	2003	14/01/2003	23.51	20.53	27.79	80.39	66.25	89.92	21	0	12
-23.3	-51.1	2003	14/02/2003	22.52	20.53	25.19	93.36	83.7	99.57	152.3	0	14.1
-23.3	-51.1	2003	14/03/2003	24.21	19.05	29.2	80.42	59.61	97.6	4.3	0	1
-23.3	-51.1	2003	14/04/2003	19.58	14.56	25.77	67.7	50.07	87.85	0	0	0
-23.3	-51.1	2003	14/05/2003	19.73	16.07	24.77	70.66	50.33	83.2	0	0	0
-23.3	-51.1	2003	14/06/2003	19.04	13.67	25.25	79.86	53.4	97.11	0	0	0
-23.3	-51.1	2003	14/07/2003	15.62	12.43	20.71	77.66	66.29	86.12	1.6	0	0.3
-23.3	-51.1	2003	14/08/2003	17.23	12.65	23.57	76.93	50.04	93.94	3.7	0	0.7
-23.3	-51.1	2003	14/09/2003	16.22	11.2	22.45	75.18	50.83	97.3	8.4	0	8.4
-23.3	-51.1	2003	14/10/2003	18.49	12.79	24.66	65.58	47.46	82.29	0	0	0
-23.3	-51.1	2003	14/11/2003	22.76	17.93	28.38	60.16	43.42	81.78	10.8	0	10.8
-23.3	-51.1	2003	14/12/2003	25.33	21.26	30.81	77.87	60.87	92.55	30.7	0	9.7
-23.3	-51.1	2003	15/01/2003	24.15	19.99	28.71	71.87	58.85	81.4	1.9	0	1.5
-23.3	-51.1	2003	15/02/2003	22.61	19.23	27.15	89.22	69.94	99.75	46.2	0.1	14.1
-23.3	-51.1	2003	15/03/2003	24.89	20.95	29.86	77.91	53.93	92.49	1.3	0	0.4
-23.3	-51.1	2003	15/04/2003	20.94	15.04	26.92	66.76	46.44	87.72	0	0	0
-23.3	-51.1	2003	15/05/2003	20.87	16.78	25.9	68.55	46.51	89.77	0	0	0
-23.3	-51.1	2003	15/06/2003	19.12	15.41	24.71	80.59	61.95	93.28	0	0	0
-23.3	-51.1	2003	15/07/2003	17.94	14.47	22.54	79.8	62.2	91.84	10.4	0	0.6
-23.3	-51.1	2003	15/08/2003	16.8	11.68	22.51	83.61	62.43	96.1	8.4	0	1.1
-23.3	-51.1	2003	15/09/2003	17.44	11.88	24.46	71.26	57.9	82.51	0.7	0	0.1
-23.3	-51.1	2003	15/10/2003	18.85	12.76	25.4	56.87	35.77	73.39	0	0	0
-23.3	-51.1	2003	15/11/2003	23.59	17.88	30.09	65.84	51.25	79.89	4.1	0	0.7
-23.3	-51.1	2003	15/12/2003	25.71	21.76	30.08	83.5	66.98	95	49.5	0	9.7
-23.3	-51.1	2003	16/01/2003	24.45	21.06	28.63	75.96	66.4	86.09	3.7	0	0.6
-23.3	-51.1	2003	16/02/2003	23.68	21.01	27.91	85.06	67.94	97.3	19.7	0	5.3
-23.3	-51.1	2003	16/03/2003	25.25	21.42	30.51	76.13	55.44	91.7	2.5	0	0.6
-23.3	-51.1	2003	16/04/2003	21.1	16.07	26.9	70.86	45.03	90.42	0	0	0
-23.3	-51.1	2003	16/05/2003	20.81	16.77	26.4	68.25	52.12	80.37	0	0	0
-23.3	-51.1	2003	16/06/2003	19.76	14.45	25.52	79.05	55.33	94.64	0	0	0
-23.3	-51.1	2003	16/07/2003	18.72	15.33	23.07	77.1	59.62	88.22	2.9	0	0.6
-23.3	-51.1	2003	16/08/2003	15.71	12.25	19.93	75.8	48.23	96.03	1.1	0	1.1
-23.3	-51.1	2003	16/09/2003	18.86	15.19	24.12	83.41	63.52	97.96	121.6	0	9.5
-23.3	-51.1	2003	16/10/2003	18.95	12.37	25.96	54.17	32.4	75.55	0	0	0
-23.3	-51.1	2003	16/11/2003	24.22	19.92	28.26	77.88	65.48	94.39	139.2	0	12.8
-23.3	-51.1	2003	16/12/2003	25.88	21.91	31.93	81.59	51.85	97.83	58.9	0	8.2
-23.3	-51.1	2003	17/01/2003	24.21	21.41	28.52	83.98	69.53	94.1	20.3	0	1.7
-23.3	-51.1	2003	17/02/2003	22.61	20.69	27.05	91.31	71.35	99.75	229.5	0.3	14.6
-23.3	-51.1	2003	17/03/2003	24.1	20.97	27.91	74.64	60.21	84.48	9.9	0	1.8
-23.3	-51.1	2003	17/04/2003	21.4	15.78	27.89	67.52	42.61	88.08	0	0	0
-23.3	-51.1	2003	17/05/2003	22.02	17.86	26.76	63.16	44.9	83.06	0	0	0
-23.3	-51.1	2003	17/06/2003	19.51	14.65	25.76	76.41	51.69	90.13	0	0	0
-23.3	-51.1	2003	17/07/2003	18.12	14.57	22.86	82.29	63.97	93.19	0.2	0	0.2
-23.3	-51.1	2003	17/08/2003	12.93	7.36	18.74	57.67	33.94	76.4	0	0	0
-23.3	-51.1	2003	17/09/2003	17.84	14.28	22.5	80.48	53.61	99.74	11.1	0	9.5
-23.3	-51.1	2003	17/10/2003	20.41	12.94	28.44	53.68	31.17	76.6	0	0	0
-23.3	-51.1	2003	17/11/2003	23.83	20.61	29.41	85.93	61.29	99.82	624.5	0.3	44.3
-23.3	-51.1	2003	17/12/2003	23.24	21.13	26.23	74.07	59.54	88.89	12.2	0	8.2
-23.3	-51.1	2003	18/01/2003	25.28	21.31	30.64	81.35	60.92	95.73	16.1	0	1.7
-23.3	-51.1	2003	18/02/2003	23.03	20.5	26.73	90.09	74.18	98.47	130.7	0.5	15.4
-23.3	-51.1	2003	18/03/2003	22.45	18.43	27.31	70.84	59.55	80.33	2.7	0	1.8
-23.3	-51.1	2003	18/04/2003	22.66	18.42	28.71	67.81	54.71	85.11	5.6	0	1.5
-23.3	-51.1	2003	18/05/2003	21.05	15.72	26.13	66.77	44.33	88.53	0	0	0
-23.3	-51.1	2003	18/06/2003	18.95	13.67	25.45	73.09	45.67	87.93	0	0	0
-23.3	-51.1	2003	18/07/2003	17.76	13.66	23.07	79.22	60.27	92.28	0	0	0
-23.3	-51.1	2003	18/08/2003	13.03	6.66	21.2	65.05	32.92	88.64	0	0	0
-23.3	-51.1	2003	18/09/2003	17.96	12.48	24.64	64.08	36.48	85.81	0.2	0	0.2
-23.3	-51.1	2003	18/10/2003	22.45	15.17	30.67	54.4	31.43	72.72	0	0	0
-23.3	-51.1	2003	18/11/2003	23.29	20.82	28.14	85.58	67.03	94.94	161	0	44.3
-23.3	-51.1	2003	18/12/2003	21.86	18.18	25.58	70.48	63.69	78.25	0.3	0	0.3
-23.3	-51.1	2003	19/01/2003	24.92	21.98	29.29	83.41	64.9	93.78	20	0	1.7
-23.3	-51.1	2003	19/02/2003	23.39	20.21	28.51	89.61	69.86	99.38	51.1	0	15.4
-23.3	-51.1	2003	19/03/2003	23.48	19.52	27.88	78.24	60.57	91.63	3.1	0	0.4
-23.3	-51.1	2003	19/04/2003	20.71	19.92	22.26	98.37	88.53	99.88	1014.9	4.2	70.2
-23.3	-51.1	2003	19/05/2003	19.38	14.47	25.42	70.54	45.75	88.71	0	0	0
-23.3	-51.1	2003	19/06/2003	17.94	13.48	23.26	75.12	58.41	88.23	2.6	0	0.3
-23.3	-51.1	2003	19/07/2003	18.38	12.51	24.72	76.27	51.94	91.96	0	0	0
-23.3	-51.1	2003	19/08/2003	16.45	10.1	24.66	59.14	42.6	73.37	0	0	0
-23.3	-51.1	2003	19/09/2003	19.67	13.27	27.73	65.71	46.31	86.46	0	0	0
-23.3	-51.1	2003	19/10/2003	25.91	19.57	33.34	47.86	28.83	77.14	0	0	0
-23.3	-51.1	2003	19/11/2003	22.4	18.94	26.5	70.2	38.72	94.62	44.7	0.1	20
-23.3	-51.1	2003	19/12/2003	23.25	18.56	29.06	71.82	57.61	83.35	2.6	0	0.7
-23.3	-51.1	2003	20/01/2003	24.51	22.1	28.47	85.96	70.42	95.58	18.9	0	1.8
-23.3	-51.1	2003	20/02/2003	24.34	21.31	28.38	87.79	71.15	97.76	46.6	0	4.1
-23.3	-51.1	2003	20/03/2003	24.28	20.5	29.13	78.06	58.73	92.61	4.7	0	0.9
-23.3	-51.1	2003	20/04/2003	19.84	15.9	25.07	81.49	58.03	98.27	153.7	1.3	73
-23.3	-51.1	2003	20/05/2003	19.75	14.91	25.42	71.7	51.8	89.39	0	0	0
-23.3	-51.1	2003	20/06/2003	17.71	12.85	23.66	82.42	58.13	98.57	0.3	0	0.3
-23.3	-51.1	2003	20/07/2003	18.47	12.26	25.53	71.76	44.02	88.46	0	0	0
-23.3	-51.1	2003	20/08/2003	19.41	12.85	27.05	62.97	42.3	83.49	0	0	0
-23.3	-51.1	2003	20/09/2003	22.81	15.18	31.25	63.51	33.47	87.69	0	0	0
-23.3	-51.1	2003	20/10/2003	24.7	19.5	30.61	63.12	42.73	82.93	11.7	0	2
-23.3	-51.1	2003	20/11/2003	22.08	14.06	28.87	61.38	35.4	93.03	1.2	0	1.2
-23.3	-51.1	2003	20/12/2003	25.23	20.48	30.75	75.12	55.74	90.05	3.4	0	0.9
-23.3	-51.1	2003	21/01/2003	23.99	21.7	27.67	87.63	69.36	97.05	59.5	0	6.2
-23.3	-51.1	2003	21/02/2003	24.39	21.74	28.12	87.99	72.24	99.39	63.2	0	7.3
-23.3	-51.1	2003	21/03/2003	23.49	20.37	27.6	81.42	57.29	98.84	267.7	0	18.2
-23.3	-51.1	2003	21/04/2003	21.51	18.11	26.06	82.68	70.62	92.89	8.2	0	3.8
-23.3	-51.1	2003	21/05/2003	20.89	15.07	27.05	71.25	44.56	92.08	0	0	0
-23.3	-51.1	2003	21/06/2003	17.73	11.87	25.02	77.87	46.91	96.05	0	0	0
-23.3	-51.1	2003	21/07/2003	19.3	12.92	25.73	64.89	48.23	78.79	0	0	0
-23.3	-51.1	2003	21/08/2003	20.28	14.19	27.54	57.44	31.22	77.68	0	0	0
-23.3	-51.1	2003	21/09/2003	22.74	16.63	29.46	61.38	42.35	80.46	0	0	0
-23.3	-51.1	2003	21/10/2003	22.77	19.13	28.85	80.76	54.07	98.59	48.3	0	8.1
-23.3	-51.1	2003	21/11/2003	22.06	17.85	26.11	65.49	50.92	82.4	0	0	0
-23.3	-51.1	2003	21/12/2003	25.07	21	29.7	81.03	62.61	95.37	68.2	0.7	5.7
-23.3	-51.1	2003	22/01/2003	23.43	21.69	26.46	90.23	77.01	97.82	83.3	0.1	6.3
-23.3	-51.1	2003	22/02/2003	24.1	21.9	27.93	86.37	70.71	94.3	36.3	0	7.3
-23.3	-51.1	2003	22/03/2003	21.88	20.14	24.19	73.39	63.85	80.41	23.5	0	18.2
-23.3	-51.1	2003	22/04/2003	22.89	19.33	27.75	81	61	93.77	0.7	0	0.7
-23.3	-51.1	2003	22/05/2003	22.19	18.09	27.72	65.27	44.9	80.28	0	0	0
-23.3	-51.1	2003	22/06/2003	18.11	12.03	24.57	78.23	52.47	96.69	0	0	0
-23.3	-51.1	2003	22/07/2003	19.64	13.84	26.93	67.36	37.77	85.32	0	0	0
-23.3	-51.1	2003	22/08/2003	19.74	11.95	28.43	55.5	29.45	77.64	0	0	0
-23.3	-51.1	2003	22/09/2003	23.39	16.48	30.91	58.77	33.71	80.05	0	0	0
-23.3	-51.1	2003	22/10/2003	21.68	19.22	24.77	85.66	66.9	99.44	36.4	0	8.1
-23.3	-51.1	2003	22/11/2003	22.03	16.71	28.05	70.49	57.46	82.58	4.1	0	0.6
