iteration.end	Min.end	ED50.end	Threshold_RH.end	virulence.end	cadaver_longevity.end	sporu_cada_longevity.end	infected_immigrants.end	LTimmigrants.end	LTAdult.end	LTNymph.end	immunity_cost.end	d_cadaver.sum	density.sum
NA												NA	NA
2280	12	759	84	0.86554	64	40	0.395744	43	137	70	0.204712	0.828457	703.949
2281	14	791	93	0.332986	65	241	0.606714	82	103	158	0.118516	0.00954895	969.077
2282	19	808	85	0.230317	99	210	0.112909	47	170	100	0.609416	3.04585	1342.53
2283	24	769	85	0.949988	77	124	0.196323	70	124	66	0.0430137	4.94617	1144.65
2284	24	810	83	0.684887	98	117	0.549788	87	65	73	0.103594	4.44144	1736.01
2285	20	794	92	0.229445	95	94	0.579831	78	112	144	0.312843	0.423529	1364.9
2286	23	828	84	0.254339	129	171	0.406577	63	135	83	0.640986	5.08172	1973.17
2287	23	800	88	0.641872	63	207	0.103449	55	83	92	0.0748088	3.68101	1605.71
2288	14	813	74	0.513664	119	210	0.66573	52	145	102	0.542724	8.86612	1111.25
2289	25	765	85	0.439928	128	44	0.591652	65	151	139	0.223404	1.44799	1632.77
2290	20	757	81	0.318194	82	176	0.487418	46	114	71	0.397301	4.97258	867.204
2291	23	750	80	0.275748	94	131	0.23045	82	150	111	0.561311	3.3328	1124.04
2292	14	815	70	0.386063	71	199	0.345979	34	125	154	0.318944	6.18581	1068.33
2293	16	814	82	0.218968	113	143	0.319146	33	111	109	0.519977	3.0707	1212.82
2294	25	791	79	0.681432	67	157	0.533052	46	166	155	0.384341	7.45938	1367.98
2295	13	769	88	0.635677	110	93	0.144269	99	143	178	0.210766	1.1971	872.803
2296	12	771	82	0.668609	98	228	0.241192	47	90	120	0.114243	4.69687	747.711
2297	26	817	72	0.927109	74	242	0.255125	67	98	163	0.35535	29.8031	1710.6
2298	11	783	77	0.785322	90	142	0.694532	53	119	126	0.601633	5.33681	790.574
2299	20	763	78	0.404115	105	115	0.497043	44	144	108	0.341142	4.33532	973.74
2300	18	747	85	0.61846	66	105	0.448299	86	175	84	0.131717	2.07937	778.245
2301	23	800	89	0.542305	91	240	0.667823	42	156	170	0.728398	7.47747	1659
2302	13	798	83	0.600374	116	82	0.100543	68	115	87	0.249318	1.04021	983.391
2303	24	795	80	0.302219	119	80	0.500232	90	117	62	0.333613	2.537	1590
2304	19	785	83	0.450173	60	153	0.595168	78	140	155	0.57044	2.84189	1110.76
2305	21	784	92	0.792853	65	168	0.427365	58	94	164	0.201948	1.04136	1233.48
2306	18	833	75	0.643613	82	134	0.129411	84	155	91	0.304209	3.30354	1535.45
2307	17	775	90	0.436652	62	168	0.647055	87	109	115	0.659261	0.390816	946.193
2308	15	767	92	0.887955	113	89	0.354936	83	80	122	0.509358	0.126121	834.873
2309	16	772	90	0.689127	56	81	0.699145	59	68	69	0.382322	0.341185	913.808
2310	19	791	82	0.755901	123	79	0.349576	65	142	131	0.389875	2.33792	1149.79
2311	12	750	76	0.782887	79	239	0.293533	64	151	84	0.678363	9.15205	734.359
2312	26	773	85	0.700191	74	233	0.607087	56	150	121	0.327648	12.1789	1627.46
2313	24	805	90	0.655533	123	129	0.217208	30	143	171	0.507617	1.1094	1807.69
2314	24	832	85	0.583867	83	105	0.653771	37	126	124	0.420155	3.6248	2035.84
2315	17	838	84	0.364635	102	97	0.380064	47	76	158	0.254459	1.96509	1426.87
2316	26	774	77	0.89788	106	173	0.681936	58	135	168	0.24505	16.1684	1325.71
2317	12	787	84	0.812489	89	91	0.206662	92	108	135	0.468143	1.27873	848.341
2318	13	829	72	0.271258	74	236	0.594864	38	172	65	0.524235	6.80297	1186.75
2319	21	831	75	0.552365	58	226	0.247582	32	121	125	0.005483	9.3389	1593.64
2320	21	787	89	0.305326	88	178	0.108713	57	70	138	0.0321606	2.78013	1268.39
2321	10	757	82	0.559608	115	140	0.611179	58	66	143	0.736263	3.12841	627.929
2322	24	768	71	0.882986	115	122	0.372096	35	119	119	0.26389	14.5915	744.519
2323	22	767	92	0.47702	79	224	0.169132	32	175	151	0.547114	1.68397	1361.03
2324	13	812	79	0.833396	80	132	0.120885	80	145	104	0.52708	2.3833	1001.1
2325	19	794	70	0.918072	120	234	0.134602	88	120	142	0.6443	14.4344	1108.95
2326	18	829	80	0.475108	75	242	0.653058	43	80	137	0.712017	6.83628	1346.18
2327	10	837	77	0.552927	73	150	0.500658	71	107	150	0.700209	3.10133	1026.33
2328	19	825	84	0.586851	59	65	0.162817	73	169	175	0.627285	0.845749	1542.86
2329	23	808	74	0.51086	122	107	0.167519	74	141	163	0.240282	3.69772	1665.34
2330	26	834	73	0.405292	111	143	0.161115	30	82	127	0.161136	7.5056	2207.25
2331	26	752	85	0.465428	125	210	0.404467	91	173	112	0.206948	8.49437	1542.93
2332	19	768	73	0.207424	55	128	0.180386	85	89	99	0.188103	2.25385	983.068
2333	16	838	76	0.258548	123	87	0.393606	88	155	116	0.00993052	2.11211	1469.4
2334	11	769	92	0.710718	77	84	0.600559	38	127	81	0.104101	0.243033	764.144
2335	20	758	72	0.50345	100	73	0.15718	99	68	167	0.28198	1.67486	930.303
2336	22	835	73	0.57495	119	128	0.53406	90	177	160	0.339804	5.77679	1994.14
2337	12	812	88	0.660788	117	45	0.525039	91	67	111	0.492921	0.689301	1086.49
2338	11	818	79	0.235807	78	67	0.686781	63	91	179	0.455685	1.28324	1014.81
2339	21	827	82	0.597553	129	106	0.26694	74	174	120	0.513684	2.90236	1712.17
2340	21	782	75	0.787086	79	196	0.1556	39	147	88	0.634121	11.3093	1084.63
2341	22	796	84	0.863072	82	40	0.117479	30	101	162	0.505838	0.806474	1293.56
2342	26	808	88	0.745522	125	52	0.48853	67	158	166	0.335238	1.81685	1988.87
2343	25	771	82	0.759878	115	165	0.46224	68	127	153	0.328197	7.66721	1317.67
2344	18	763	94	0.616485	80	99	0.357064	80	69	117	0.559345	0.000678511	1004.73
2345	10	803	74	0.682661	102	231	0.565411	38	166	165	0.730569	8.05916	886.192
2346	24	756	77	0.844072	60	77	0.692536	73	159	103	0.722935	3.92122	1165.9
2347	14	770	83	0.321002	74	54	0.337227	56	153	147	0.683568	0.951608	941.398
2348	11	793	91	0.507287	112	152	0.663485	61	146	167	0.583249	0.0433838	912.496
2349	10	767	70	0.374733	117	119	0.305729	40	154	87	0.768621	3.52949	677.273
2350	12	761	94	0.723966	75	197	0.326236	51	172	67	0.203682	3.39234e-13	754.418
2351	11	755	86	0.482011	63	182	0.245448	47	65	162	0.352991	2.54177	730.573
2352	10	841	84	0.712922	66	163	0.45275	49	177	133	0.14794	2.20176	1134.86
2353	19	800	83	0.379922	128	223	0.515968	57	74	117	0.0512804	6.74937	1349
2354	19	762	82	0.856743	112	220	0.613628	86	171	174	0.0345677	6.70086	866.01
2355	12	765	87	0.668805	129	187	0.669416	62	178	119	0.0706406	4.11749	746.804
2356	23	836	78	0.490406	121	191	0.360644	72	81	60	0.0673773	9.60014	1917.34
2357	25	819	93	0.224477	101	193	0.633856	33	90	82	0.149681	1.66893	1934.78
2358	18	815	77	0.44494	80	83	0.625719	33	95	130	0.540008	2.89363	1283.35
2359	18	753	91	0.941522	61	75	0.55437	81	128	77	0.0590221	0.326566	903.553
2360	13	834	70	0.234026	90	147	0.515347	53	89	90	0.782166	4.19207	1145.6
2361	14	799	91	0.498148	126	108	0.369464	40	102	172	0.652182	0.234337	1047.53
2362	24	836	74	0.446523	69	163	0.131259	37	92	176	0.300682	4.9966	2098.59
2363	22	749	80	0.817215	103	142	0.536993	84	123	65	0.081357	7.00187	841.411
2364	11	786	81	0.90702	108	130	0.508594	87	133	63	0.407458	2.63533	920.063
2365	16	762	88	0.417409	127	52	0.41783	62	99	176	0.247811	1.13295	850.41
2366	17	772	78	0.209249	126	203	0.115997	63	61	73	0.350408	4.08329	925.33
2367	20	795	84	0.32458	97	46	0.232794	43	66	72	0.158306	1.07727	1327.38
2368	11	772	76	0.263545	71	214	0.23849	55	76	69	0.501352	4.5157	704.901
2369	15	752	79	0.752689	75	70	0.405155	70	93	149	0.714719	1.70704	701.713
2370	12	750	93	0.581111	73	217	0.253991	82	79	85	0.171436	0.0633197	788.143
2371	17	801	93	0.240718	103	79	0.275475	67	95	95	0.24311	0.0562501	1204.26
2372	19	810	84	0.870995	89	230	0.671606	81	64	129	0.775262	6.15822	1237.05
2373	21	812	74	0.35701	74	83	0.526865	49	71	153	0.511805	2.68693	1518.96
2374	18	799	84	0.276989	62	130	0.270601	49	94	148	0.611065	2.29554	1257.53
2375	13	820	79	0.633171	122	58	0.438176	46	142	94	0.126098	1.82028	1136.17
2376	17	784	88	0.875542	80	145	0.684393	87	114	112	0.417588	2.90149	1040.36
2377	10	759	89	0.831274	63	54	0.222237	93	73	125	0.218822	0.548331	715.028
2378	11	829	93	0.763936	55	221	0.479155	88	123	69	0.124984	1.36426e-11	1025.68
2379	26	835	76	0.868862	87	61	0.494057	61	82	145	0.716286	3.63025	2089.31
2380	14	822	74	0.508719	96	193	0.276765	59	161	89	0.799596	5.9293	1189.26
2381	16	819	86	0.464048	69	170	0.140875	70	174	61	0.577198	1.82651	1324.76
2382	13	799	93	0.75349	70	158	0.540507	36	99	175	0.655887	0.0879892	995.667
2383	14	781	83	0.623684	59	107	0.414575	51	70	123	0.603672	1.88224	891.974
2384	22	842	90	0.534046	98	206	0.482662	98	106	93	0.754305	0.461313	1930.77
2385	16	774	72	0.890665	80	195	0.615601	34	158	117	0.720255	15.397	646.735
2386	22	784	72	0.914269	87	165	0.588894	93	142	140	0.629574	10.7483	1186.37
2387	10	793	74	0.807673	98	133	0.463145	39	90	135	0.0170474	5.16758	788.659
2388	14	785	71	0.233305	87	92	0.239917	57	78	64	0.0576669	2.19842	988.869
2389	10	748	73	0.341457	107	154	0.634049	52	152	119	0.703045	4.08944	621.435
2390	13	747	81	0.854853	93	227	0.696098	77	165	79	0.380428	5.78206	658.854
2391	22	789	80	0.905459	121	247	0.261738	99	78	116	0.153603	11.7967	1307.96
2392	10	786	91	0.432661	77	160	0.661395	78	163	95	0.322305	0.00878864	848.137
2393	11	750	81	0.873672	97	87	0.311921	86	112	91	0.216271	1.66501	682.505
2394	13	841	79	0.615844	89	183	0.548045	59	79	127	0.60703	4.87041	1293.82
2395	11	840	71	0.44891	105	90	0.637286	83	178	122	0.574269	2.22271	1235.45
2396	17	840	79	0.358287	58	162	0.102849	73	158	134	0.277617	2.02778	1410.12
2397	15	783	74	0.256903	73	128	0.146433	73	89	131	0.66936	2.10696	924.899
2398	22	831	80	0.239225	70	50	0.431151	95	161	105	0.663302	1.04541	1959.15
2399	17	789	84	0.938776	117	96	0.302671	72	173	68	0.695901	2.83137	1151.45
2400	15	757	92	0.852274	57	230	0.359342	36	161	121	0.752307	1.10486	824.437
2401	21	755	90	0.745958	101	161	0.187052	43	63	82	0.359042	1.11758	973.71
2402	10	803	75	0.336356	109	239	0.280632	34	110	158	0.623862	6.39153	864.406
2403	11	770	87	0.596374	65	233	0.597499	53	155	168	0.371628	3.55373	775.119
2404	19	778	93	0.916146	65	89	0.632439	65	93	75	0.465617	0.334417	1139.37
2405	26	785	92	0.866516	109	233	0.33307	64	139	102	0.444405	2.71419	1840.16
2406	17	788	89	0.227837	70	55	0.177739	59	176	159	0.795467	0.740801	1141.21
2407	15	754	76	0.248674	84	189	0.321215	58	136	104	0.00233464	4.55243	775.96
2408	15	807	85	0.872918	102	94	0.19792	52	103	99	0.412069	1.63688	1077.15
2409	12	827	94	0.878438	107	92	0.192812	37	149	179	0.503948	3.34837e-6	1194.7
2410	21	821	89	0.57213	89	125	0.215688	91	168	110	0.738863	2.24299	1660.08
2411	13	811	76	0.289479	120	237	0.50279	70	171	114	0.456054	6.73785	1035.01
2412	14	753	84	0.2417	107	84	0.366848	42	162	70	0.073014	1.99143	793.375
2413	13	806	85	0.245008	104	225	0.385549	93	64	152	0.0401144	3.19679	1090.82
2414	15	797	80	0.772106	88	46	0.37803	79	132	79	0.264917	1.02349	948.205
2415	23	799	74	0.604513	101	144	0.140049	98	141	144	0.437492	4.48805	1456.25
2416	12	839	74	0.908878	56	219	0.375507	46	170	73	0.63816	8.19367	1181.78
2417	24	840	85	0.813855	91	138	0.122027	75	146	70	0.67713	3.06622	1994.03
2418	26	811	70	0.292804	68	43	0.259453	44	165	104	0.336392	1.35275	2067.59
2419	10	837	73	0.591643	107	151	0.592055	69	170	144	0.164905	4.17465	1014.28
2420	20	798	85	0.731683	89	177	0.467081	54	72	150	0.78788	5.02615	1267.09
2421	13	831	70	0.531783	58	216	0.119489	55	75	63	0.724373	6.12363	1135.76
2422	10	829	78	0.84843	110	112	0.44982	70	105	160	0.0985057	2.97461	1093.66
2423	23	830	70	0.608056	73	246	0.338754	49	77	126	0.631959	19.7614	1656.34
2424	23	804	73	0.929285	59	122	0.603241	39	76	139	0.667825	8.74086	1065.67
2425	22	788	75	0.938571	79	110	0.186448	34	172	74	0.107057	8.39762	1016.86
2426	21	782	92	0.758725	68	220	0.234717	41	119	137	0.632492	1.37101	1272.29
2427	16	759	83	0.266522	71	199	0.419358	71	130	123	0.0895508	3.6154	793.397
2428	25	801	86	0.395488	81	112	0.362979	71	74	66	0.0544087	3.21061	1757
2429	19	780	81	0.799837	104	114	0.20611	45	62	161	0.761768	3.31309	1059.06
2430	24	747	77	0.480088	57	110	0.179327	42	104	80	0.391285	4.20637	1101.51
2431	19	775	80	0.452413	55	202	0.181576	76	151	80	0.528913	3.97196	1131
2432	24	779	82	0.414747	77	49	0.13259	46	146	92	0.481326	1.06469	1501.25
2433	14	824	80	0.411774	122	102	0.424765	78	81	125	0.379435	2.26022	1155.6
2434	14	796	92	0.26937	65	51	0.30734	39	66	168	0.39574	0.105081	1069.27
2435	10	788	71	0.348723	54	63	0.62412	50	176	177	0.402663	1.20758	829.775
2436	18	818	94	0.777542	121	204	0.21534	35	85	120	0.321082	6.44811e-5	1388.18
2437	26	759	70	0.461739	57	108	0.348483	69	139	82	0.604968	6.03783	1425.87
2438	13	807	71	0.716769	83	174	0.407581	96	157	68	0.294042	5.75294	937.501
2439	19	830	70	0.298356	86	237	0.401557	81	107	79	0.618006	8.44656	1553.36
2440	18	748	79	0.702488	100	191	0.340165	37	69	63	0.180187	9.64223	646.265
2441	12	841	82	0.408373	101	126	0.12674	38	63	143	0.418532	1.58172	1178.1
2442	17	814	75	0.40677	92	52	0.370655	61	138	140	0.777963	1.33722	1252.79
2443	25	748	82	0.742934	95	125	0.437485	76	74	143	0.785374	5.32475	1151.09
2444	16	822	82	0.73991	109	91	0.691868	68	63	136	0.789859	1.99848	1230.03
2445	17	776	87	0.920247	95	186	0.477828	98	104	143	0.296635	3.53063	904.874
2446	17	802	87	0.717906	92	226	0.328457	30	91	93	0.349514	5.81844	1098.28
2447	10	773	71	0.818823	108	41	0.481775	85	72	101	0.302854	1.18838	752.87
2448	26	814	72	0.334176	97	60	0.539197	52	100	72	0.331806	2.81083	2149.23
2449	20	769	92	0.367088	91	145	0.621778	54	60	173	0.260269	1.00981	1092.01
2450	11	792	72	0.329427	54	214	0.173998	83	149	103	0.771106	3.54397	882.326
2451	16	792	93	0.936595	84	69	0.484009	72	79	137	0.286367	0.0570597	1157.29
2452	26	773	90	0.478532	113	104	0.465713	77	130	73	0.46744	1.37586	1835.74
2453	21	751	93	0.471783	104	64	0.388647	54	85	165	0.45306	0.37802	1003.08
2454	17	748	72	0.63865	100	207	0.364678	83	84	100	0.175566	9.01097	692.286
2455	20	753	90	0.601856	124	147	0.224995	65	140	106	0.553776	0.844908	1020.3
2456	24	805	84	0.80065	103	192	0.698296	31	162	98	0.0373041	12.178	1474.33
2457	11	763	84	0.62469	60	187	0.640861	64	107	96	0.482469	3.09409	753.996
2458	19	752	82	0.519189	61	141	0.63009	97	154	81	0.767412	2.91232	944.355
2459	13	832	80	0.732883	105	131	0.543925	76	179	161	0.393245	2.82437	1201.53
2460	15	798	80	0.210748	127	126	0.308859	51	85	76	0.139112	3.03002	1054.11
2461	13	777	86	0.49308	69	205	0.273655	76	171	63	0.271013	2.60104	785.463
2462	10	816	94	0.811191	76	235	0.471104	37	144	133	0.224914	8.01396e-14	991.192
2463	16	782	90	0.84302	64	101	0.324683	34	103	94	0.356143	0.395883	947.763
2464	23	826	73	0.653433	57	155	0.269206	94	95	174	0.59185	5.05614	1693.75
2465	22	799	94	0.708873	61	180	0.678993	98	177	68	0.108077	0.00299841	1533.52
2466	21	809	91	0.945056	114	185	0.142703	73	178	171	0.793543	0.513918	1604.36
2467	19	810	76	0.894837	81	65	0.166661	95	148	178	0.0955462	1.56392	1278.12
2468	17	795	89	0.424739	113	106	0.277521	96	155	78	0.536683	1.83224	1181.04
2469	20	773	93	0.610064	96	63	0.513852	69	140	97	0.657602	0.268414	1157.59
2470	23	837	83	0.825991	127	146	0.182854	48	88	89	0.163997	5.21728	1710.2
2471	15	761	77	0.736447	82	42	0.581076	98	179	115	0.0264181	0.964359	841.074
2472	17	780	71	0.919121	85	180	0.541812	31	131	176	0.275444	11.321	734.781
2473	18	810	72	0.804	85	152	0.638729	77	172	72	0.373518	8.36508	1195.01
2474	11	763	77	0.664461	103	248	0.288937	51	96	104	0.309278	10.7634	717.835
2475	18	768	92	0.707404	109	160	0.647927	61	137	100	0.556386	0.772324	997.796
2476	19	789	81	0.715152	128	224	0.506832	48	141	61	0.477818	9.33522	1124.25
2477	16	804	92	0.666447	61	41	0.209026	97	143	116	0.27385	0.0122114	1215.98
2478	18	817	76	0.690613	87	188	0.284068	54	82	109	0.342764	8.6371	1248.34
2479	14	839	79	0.768618	84	179	0.315284	62	138	89	0.173712	4.84699	1146.39
2480	12	759	84	0.86554	64	40	0.395744	43	137	90	0.533039	0.796549	717.901
2481	14	791	93	0.332986	65	241	0.606714	82	103	152	0.1443	0.00954895	969.441
2482	19	808	85	0.230317	99	210	0.112909	47	170	135	0.377218	3.00996	1329.94
2483	24	769	85	0.949988	77	124	0.196323	70	124	76	0.101599	4.79077	1150.87
2484	24	810	83	0.684887	98	117	0.549788	87	65	171	0.565614	3.80198	1749.69
2485	20	794	92	0.229445	95	94	0.579831	78	112	105	0.685122	0.423824	1377.89
2486	23	828	84	0.254339	129	171	0.406577	63	135	113	0.612016	5.02601	1971.09
2487	23	800	88	0.641872	63	207	0.103449	55	83	67	0.43206	3.87598	1603.92
2488	14	813	74	0.513664	119	210	0.66573	52	145	162	0.779938	7.4133	1136.04
2489	25	765	85	0.439928	128	44	0.591652	65	151	134	0.47047	1.45604	1669.71
2490	20	757	81	0.318194	82	176	0.487418	46	114	94	0.636465	4.84147	874.356
2491	23	750	80	0.275748	94	131	0.23045	82	150	128	0.22905	3.27898	1105.2
2492	14	815	70	0.386063	71	199	0.345979	34	125	164	0.598274	6.07071	1077.82
2493	16	814	82	0.218968	113	143	0.319146	33	111	129	0.751265	3.05483	1217.17
2494	25	791	79	0.681432	67	157	0.533052	46	166	169	0.625433	7.14797	1416.57
2495	13	769	88	0.635677	110	93	0.144269	99	143	179	0.0826699	1.19681	869.761
2496	12	771	82	0.668609	98	228	0.241192	47	90	78	0.650701	4.79035	747.099
2497	26	817	72	0.927109	74	242	0.255125	67	98	155	0.646226	31.5681	1702.46
2498	11	783	77	0.785322	90	142	0.694532	53	119	89	0.71013	5.75131	788.998
2499	20	763	78	0.404115	105	115	0.497043	44	144	112	0.708768	4.31678	1003.08
2500	18	747	85	0.61846	66	105	0.448299	86	175	141	0.387721	1.88055	806.53
2501	23	800	89	0.542305	91	240	0.667823	42	156	90	0.143708	8.63867	1542.38
2502	13	798	83	0.600374	116	82	0.100543	68	115	132	0.0295832	1.02541	982.267
2503	24	795	80	0.302219	119	80	0.500232	90	117	75	0.256517	2.51134	1587.33
2504	19	785	83	0.450173	60	153	0.595168	78	140	86	0.479798	3.06335	1101.77
2505	21	784	92	0.792853	65	168	0.427365	58	94	108	0.438706	1.0555	1235.77
2506	18	833	75	0.643613	82	134	0.129411	84	155	111	0.0308602	3.16997	1522.25
2507	17	775	90	0.436652	62	168	0.647055	87	109	74	0.00621849	0.391157	932.212
2508	15	767	92	0.887955	113	89	0.354936	83	80	158	0.0914678	0.12611	834.161
2509	16	772	90	0.689127	56	81	0.699145	59	68	61	0.762964	0.341855	914.105
2510	19	791	82	0.755901	123	79	0.349576	65	142	74	0.727431	2.48439	1166.16
2511	12	750	76	0.782887	79	239	0.293533	64	151	60	0.0472031	10.065	697.512
2512	26	773	85	0.700191	74	233	0.607087	56	150	149	0.514705	10.9589	1675.5
2513	24	805	90	0.655533	123	129	0.217208	30	143	133	0.111773	1.1453	1777.29
2514	24	832	85	0.583867	83	105	0.653771	37	126	62	0.410799	4.25184	2003.3
2515	17	838	84	0.364635	102	97	0.380064	47	76	127	0.522339	1.99362	1426.98
2516	26	774	77	0.89788	106	173	0.681936	58	135	140	0.345194	19.727	1293.09
2517	12	787	84	0.812489	89	91	0.206662	92	108	83	0.239404	1.30746	846.04
2518	13	829	72	0.271258	74	236	0.594864	38	172	62	0.0852248	6.83257	1122.57
2519	21	831	75	0.552365	58	226	0.247582	32	121	80	0.361202	10.8609	1581.15
2520	21	787	89	0.305326	88	178	0.108713	57	70	130	0.0252164	2.7924	1268.33
2521	10	757	82	0.559608	115	140	0.611179	58	66	105	0.446951	3.19623	626.892
2522	24	768	71	0.882986	115	122	0.372096	35	119	114	0.692456	15.1403	747.129
2523	22	767	92	0.47702	79	224	0.169132	32	175	76	0.747034	1.78303	1377.16
2524	13	812	79	0.833396	80	132	0.120885	80	145	149	0.187253	2.21966	993.566
2525	19	794	70	0.918072	120	234	0.134602	88	120	145	0.423273	14.1758	1106.05
2526	18	829	80	0.475108	75	242	0.653058	43	80	146	0.57223	6.75544	1346.15
2527	10	837	77	0.552927	73	150	0.500658	71	107	98	0.671925	3.4848	1024.82
2528	19	825	84	0.586851	59	65	0.162817	73	169	134	0.155726	0.860937	1504.21
2529	23	808	74	0.51086	122	107	0.167519	74	141	145	0.0191301	3.87406	1651.71
2530	26	834	73	0.405292	111	143	0.161115	30	82	85	0.485578	8.19178	2184.94
2531	26	752	85	0.465428	125	210	0.404467	91	173	179	0.428138	7.42175	1589.76
2532	19	768	73	0.207424	55	128	0.180386	85	89	118	0.781227	2.22339	985.028
2533	16	838	76	0.258548	123	87	0.393606	88	155	67	0.538215	2.22397	1525.16
2534	11	769	92	0.710718	77	84	0.600559	38	127	123	0.267699	0.243	769.87
2535	20	758	72	0.50345	100	73	0.15718	99	68	141	0.427282	1.75101	929.473
2536	22	835	73	0.57495	119	128	0.53406	90	177	86	0.0102854	6.9553	1886.86
2537	12	812	88	0.660788	117	45	0.525039	91	67	124	0.615112	0.68578	1086.71
2538	11	818	79	0.235807	78	67	0.686781	63	91	95	0.19594	1.34111	1012.79
2539	21	827	82	0.597553	129	106	0.26694	74	174	124	0.46243	2.89247	1705.15
2540	21	782	75	0.787086	79	196	0.1556	39	147	174	0.23164	7.7008	1110.16
2541	22	796	84	0.863072	82	40	0.117479	30	101	151	0.796686	0.817902	1294.68
2542	26	808	88	0.745522	125	52	0.48853	67	158	171	0.311936	1.80197	1985.06
2543	25	771	82	0.759878	115	165	0.46224	68	127	128	0.758039	8.17711	1338.6
2544	18	763	94	0.616485	80	99	0.357064	80	69	65	0.597962	0.000678511	1004.75
2545	10	803	74	0.682661	102	231	0.565411	38	166	114	0.214798	9.81224	831.021
2546	24	756	77	0.844072	60	77	0.692536	73	159	65	0.579884	4.84198	1096.49
2547	14	770	83	0.321002	74	54	0.337227	56	153	173	0.698091	0.941869	942.431
2548	11	793	91	0.507287	112	152	0.663485	61	146	92	0.734275	0.0433838	922.945
2549	10	767	70	0.374733	117	119	0.305729	40	154	87	0.278374	3.53066	656.411
2550	12	761	94	0.723966	75	197	0.326236	51	172	172	0.0795033	1.13617e-14	745.967
2551	11	755	86	0.482011	63	182	0.245448	47	65	77	0.705869	2.75084	728.889
2552	10	841	84	0.712922	66	163	0.45275	49	177	129	0.069913	2.20533	1124.28
2553	19	800	83	0.379922	128	223	0.515968	57	74	159	0.347302	6.47477	1350.9
2554	19	762	82	0.856743	112	220	0.613628	86	171	147	0.58027	7.0576	935.685
2555	12	765	87	0.668805	129	187	0.669416	62	178	141	0.0495727	4.0709	745.058
2556	23	836	78	0.490406	121	191	0.360644	72	81	70	0.252341	9.51729	1921.29
2557	25	819	93	0.224477	101	193	0.633856	33	90	161	0.167991	1.63041	1934.96
2558	18	815	77	0.44494	80	83	0.625719	33	95	121	0.534933	2.94012	1281.95
2559	18	753	91	0.941522	61	75	0.55437	81	128	109	0.401218	0.324769	919.548
2560	13	834	70	0.234026	90	147	0.515347	53	89	156	0.414739	3.94282	1144.58
2561	14	799	91	0.498148	126	108	0.369464	40	102	157	0.399576	0.234337	1044.83
2562	24	836	74	0.446523	69	163	0.131259	37	92	175	0.688669	5.00906	2100.61
