fileNumber	cropAtStart	cropHalfways	k	propExposedImmigrants	lethalTime	immunityCost	cadaverDuration	timeAcceleration	sporulationOn	transmissionEfficiency	BiocontrolSuccess
17	18.6011	818.166	20	0.462107	63.9045	0.37835	108.406	1.61495	87.1314	0.274483	1
5	23.6112	819.022	21	0.341953	54.7365	0.216144	101.018	1.89515	85.1512	0.24895	1
18	25.8443	804.54	18	0.32114	64.5632	0.277941	82.7129	1.14993	92.4291	0.23336	1
35	25.3209	815.954	29	0.493889	55.5809	0.261807	108.768	1.29127	80.2644	0.148643	1
23	20.9276	831.273	15	0.443191	63.9361	0.277822	70.3436	1.81731	85.1343	0.375038	1
19	21.9445	840.843	28	0.256018	62.5154	0.238889	53.8606	2.11487	81.7399	0.413355	1
19	27.8194	759.448	23	0.564774	72.1652	0.19641	75.6934	2.52801	86.645	0.422708	1
7	18.6772	839.073	29	0.439867	61.6727	0.0530095	80.8452	2.47672	86.3392	0.363445	1
28	29.0289	774.501	15	0.388532	82.8206	0.302682	92.7616	2.22275	87.7982	0.378123	1
23	26.4859	788.568	28	0.418801	64.9604	0.309032	75.4596	2.40223	86.9195	0.399929	1
24	18.6811	836	19	0.342407	74.435	0.248798	94.1204	2.42092	82.512	0.437633	1
1	17.8124	802.682	18	0.39782	54.3979	0.219366	63.0059	2.79467	82.007	0.405601	1
28	27.9467	773.242	21	0.19218	53.2821	0.173759	75.1901	2.8217	93.8425	0.476029	1
1	18.7324	831.463	18	0.459579	80.1885	0.162447	77.3208	2.84712	89.0796	0.485147	1
9	14.2574	822.416	17	0.613793	55.5087	0.0678849	74.9815	2.03191	88.3842	0.349655	1
14	16.3025	822.047	15	0.447235	60.2735	0.247224	68.9686	2.12783	87.4403	0.427574	1
25	21.8538	839.985	28	0.509771	71.3083	0.287758	79.7485	2.00044	85.9248	0.326793	1
21	27.9792	792.061	29	0.299165	83.9358	0.00673778	95.555	2.5186	81.7272	0.315094	1
26	17.1547	805.892	22	0.496943	66.2093	0.23482	72.6995	2.03823	90.5126	0.483303	1
18	15.4786	815.662	16	0.487499	64.9435	0.13055	100.67	2.63549	91.5882	0.347707	1
33	22.9973	833.488	19	0.368296	64.102	0.323876	78.4052	2.60059	84.4585	0.437089	1
34	15.3137	813.581	16	0.527971	52.3868	0.151368	53.988	1.55223	84.0246	0.283802	1
14	15.9126	834.204	18	0.279088	66.664	0.0793466	84.6589	2.3465	86.9374	0.479768	1
19	18.843	817.654	19	0.337458	52.2096	0.161191	70.108	2.34129	87.6247	0.339449	1
19	20.1224	838.175	24	0.520245	73.9871	0.118334	104.331	2.56527	89.6205	0.484526	1
28	25.326	811.019	27	0.424892	68.9249	0.215994	58.9708	1.62871	88.5571	0.347768	1
27	20.1765	826.35	24	0.502638	68.3645	0.192727	90.9838	2.28168	85.2078	0.282246	1
31	24.4624	824.516	16	0.337312	70.4738	0.0775984	79.162	1.86918	90.1422	0.302473	1
35	22.7436	805.846	29	0.585073	67.2179	0.207734	85.0857	2.05804	80.2251	0.389415	1
18	25.3247	768.338	28	0.165056	57.0634	0.270501	89.8863	2.41594	83.8085	0.328554	1
5	25.1427	804.894	20	0.642526	78.8459	0.271389	82.6696	2.77671	87.1322	0.446431	1
18	20.951	846.175	24	0.569992	76.7497	0.202774	81.9959	1.73247	89.4091	0.35075	1
21	19.2161	813.038	18	0.299938	73.5386	0.155483	70.0395	1.75601	90.8758	0.418421	1
31	20.2701	819.495	27	0.282074	69.2525	0.209923	75.7867	1.99318	84.6191	0.380214	1
34	25.6459	781.829	20	0.315963	61.8831	0.0886025	72.3543	2.07952	91.5273	0.326978	1
8	25.8701	803.556	29	0.358658	77.094	0.185536	88.2226	1.92468	90.187	0.35269	1
14	17.7619	781.599	20	0.447095	60.7496	0.10484	67.1124	1.61799	80.273	0.405538	1
27	10.9246	809.762	22	0.618619	61.8727	0.191834	61.3893	1.8534	93.3126	0.408709	1
36	25.112	768.86	18	0.41245	53.1098	0.213192	78.5244	2.59382	83.9001	0.408086	1
14	23.0141	799.051	24	0.440328	65.9138	0.269581	86.8807	2.13443	90.407	0.353279	1
24	13.817	783.171	16	0.472922	59.1847	0.220697	104.053	2.44613	88.5858	0.315289	1
9	23.8742	807.9	21	0.190433	74.5271	0.233252	96.2334	2.02767	86.6089	0.450132	1
4	17.1668	821.004	30	0.458118	53.8883	0.0729662	87.8343	2.47936	86.7722	0.300212	1
24	10.5262	805.717	25	0.505582	60.7667	0.0202676	82.7442	2.05342	82.7947	0.358737	1
34	29.3717	757.044	18	0.464604	69.0123	0.335837	91.8505	1.75842	85.2431	0.205186	1
8	21.8856	754.109	16	0.50031	53.7701	0.227962	74.9218	1.6704	82.7149	0.285593	1
17	25.7791	812.848	29	0.242882	68.8506	0.0944477	93.201	2.29683	82.8511	0.294515	1
28	25.3929	815.81	21	0.377899	81.7044	0.123009	99.2807	1.97136	89.9699	0.367774	1
24	24.5578	839.934	30	0.345239	61.7888	0.237521	86.0237	1.75493	90.7232	0.206666	1
9	24.6503	820.683	28	0.306245	73.2527	0.257149	79.7366	1.48782	88.4874	0.391072	1
23	22.4075	775.36	22	0.657187	60.6925	0.224467	97.4074	2.2649	89.3182	0.361704	1
35	17.5908	798.561	15	0.448216	53.1214	0.195074	74.7372	1.9914	85.0232	0.304349	1
1	25.4845	810.315	22	0.425298	53.0283	0.283996	70.2757	1.85356	88.8016	0.187451	1
27	26.5361	790.782	23	0.214465	79.478	0.192117	75.504	1.48388	88.6481	0.329524	1
26	23.3907	822.356	23	0.320912	65.6211	0.273853	85.0259	1.75118	91.711	0.332455	1
7	16.6572	809.822	28	0.288641	72.215	0.220349	78.4004	1.46317	89.9678	0.440129	1
37	20.9532	786.106	18	0.416718	68.3645	0.196648	79.3306	1.59827	87.9213	0.42806	1
8	23.5799	789.769	27	0.497378	69.9921	0.132519	84.7529	1.51531	87.1187	0.300691	1
37	20.8185	790.917	16	0.695715	54.9015	0.101276	64.4898	1.89901	95.4107	0.421082	1
17	24.9374	813.398	30	0.331828	71.0894	0.3121	85.912	1.66453	88.2506	0.424873	1
18	18.4969	794.021	21	0.185497	65.6333	0.198843	83.3309	1.59054	87.3194	0.408709	1
35	22.3711	803.234	27	0.476431	56.9297	0.246104	89.5943	1.98561	88.9309	0.286264	1
35	17.1426	809.95	23	0.370882	69.9665	0.204555	77.7121	1.47565	93.2676	0.388052	1
8	21.0629	784.49	17	0.429208	64.5675	0.158015	82.8501	1.90898	95.4885	0.338319	1
39	23.7168	822.789	26	0.298473	73.1653	0.108224	87.8956	1.42294	83.759	0.375282	1
27	25.7833	759.85	30	0.330375	63.6031	0.19036	86.8107	1.75235	88.1608	0.30696	1
2	21.0212	820.157	18	0.633581	65.9456	0.325725	86.9014	2.11183	91.9892	0.493943	1
37	28.4215	815.004	21	0.263167	72.5113	0.310941	110.669	2.06476	88.1521	0.245427	1
21	19.8034	803.35	22	0.378551	59.7969	0.243118	68.6837	1.40472	84.0933	0.257632	1
28	20.3652	799.243	30	0.559549	53.7485	0.104656	80.3892	1.89878	90.1131	0.212592	1
30	25.0354	803.721	15	0.608381	50.3859	0.296173	81.1971	2.95199	84.0259	0.331531	1
33	25.7454	809.93	18	0.293258	76.253	0.130942	95.0216	1.65545	86.5047	0.377004	1
17	22.8099	792.407	27	0.393101	63.4314	0.284706	99.8649	2.13735	85.2493	0.313519	1
31	22.5284	802.977	23	0.633225	53.0633	0.315779	97.7335	2.51711	91.286	0.231483	1
14	14.9392	830.57	18	0.230583	63.6215	0.240473	99.4389	1.90203	90.705	0.35225	1
11	25.8272	778.039	15	0.471431	57.1179	0.285209	99.9447	2.36055	91.1443	0.43342	1
9	18.6135	831.904	30	0.227344	66.2483	0.24315	91.3163	1.72203	87.8818	0.337505	1
37	19.9785	776.58	19	0.310397	57.8765	0.347116	105.894	2.64068	91.3677	0.373848	1
17	19.8391	776.124	19	0.4511	59.2943	0.270012	81.7952	1.74431	87.4087	0.29762	1
11	25.8272	778.039	15	0.471431	57.1179	0.285209	73.1763	1.79708	91.1443	0.43342	1
9	18.6135	831.904	29	0.227344	66.2483	0.24315	91.3163	1.781	87.8818	0.337505	1
17	20.1758	793.581	22	0.473796	54.3063	0.0606663	77.1788	1.75618	87.723	0.285108	1
27	28.8036	785.652	26	0.48955	71.3476	0.205327	99.2284	2.09329	95.1082	0.274249	1
14	19.6564	780.181	26	0.30971	69.1494	0.250132	93.4161	1.74716	92.3441	0.439848	1
37	25.1255	795.385	19	0.273443	70.8809	0.224344	92.2934	1.89379	94.9661	0.459154	1
39	22.7728	814.062	15	0.39152	61.1699	0.19399	81.347	1.85255	91.9052	0.340114	1
15	21.2753	809.651	29	0.409127	62.7034	0.390229	75.5163	2.13612	87.7388	0.41824	1
18	13.2279	770.599	21	0.468787	51.4914	0.218959	92.7809	1.6745	88.8065	0.29677	1
29	23.3962	828.127	29	0.557911	64.0394	0.107443	90.7145	1.71147	86.0321	0.368911	1
17	23.9469	799.154	15	0.46891	53.4848	0.176357	88.3089	1.69682	92.4004	0.337408	1
15	16.0761	787.909	19	0.530513	61.1257	0.160999	76.1659	1.86672	85.8364	0.448025	1
30	25.1218	777.601	17	0.47858	65.1115	0.3938	84.4074	1.75151	88.7553	0.428753	1
38	24.9232	809.698	28	0.433502	58.3248	0.211086	71.3817	1.20434	80.5117	0.220682	1
27	26.7703	783.014	21	0.455473	59.1198	0.366436	86.4885	1.95664	96.8608	0.382365	1
22	24.0031	783.217	19	0.168953	53.2136	0.292624	88.201	1.97775	91.7322	0.379808	1
28	24.7936	786.393	23	0.58098	57.8474	0.359787	106.765	1.28951	87.3575	0.19954	1
21	12.2729	821.923	28	0.683221	62.5004	0.309823	95.675	1.22822	86.7242	0.23854	1
2	21.7277	815.666	18	0.482232	59.002	0.0986625	98.2517	2.11715	93.2705	0.410701	1
22	21.019	831.936	20	0.248684	56.4357	0.0972688	81.3899	1.26442	89.0902	0.283367	1
15	20.6693	815.621	19	0.446722	68.413	0.330823	102.061	1.9486	89.057	0.314403	1
15	16.8757	804.276	17	0.371811	63.3095	0.16092	88.0506	1.63506	86.3878	0.370624	1
5	29.1671	791.718	18	0.451665	75.5408	0.223202	102.836	1.34572	91.9852	0.192866	1
30	25.0354	803.721	15	0.608381	50.3859	0.296173	90.078	1.93397	84.0259	0.331531	1
35	25.3209	815.954	29	0.493889	55.5809	0.368605	84.4936	1.29127	80.2644	0.148643	1
4	25.3709	801.035	20	0.314224	70.1771	0.209104	81.0853	2.57189	91.1107	0.365138	1
9	20.3198	843.597	29	0.601353	72.4129	0.111834	74.9342	2.46122	88.0374	0.418203	1
27	16.1149	842.804	25	0.385786	74.1435	0.15429	79.017	2.44788	84.2316	0.426931	1
24	24.3954	823.039	27	0.416785	68.7047	0.235418	76.3462	2.17615	85.9681	0.303952	1
17	18.4535	825.141	28	0.421651	68.5164	0.328103	54.4099	1.96274	86.2604	0.473601	1
14	21.0796	817.767	28	0.389335	55.4632	0.293546	72.5154	2.60178	85.4316	0.372741	1
4	25.3709	801.035	20	0.37486	70.1771	0.209104	81.0853	2.57189	91.1107	0.373125	1
4	23.425	842.864	16	0.384177	77.7658	0.208285	67.3508	2.10924	88.3755	0.392782	1
9	17.6841	810.715	24	0.461818	69.8701	0.114011	73.0596	2.30079	88.7567	0.462684	1
2	26.9837	817.639	21	0.481565	67.937	0.279901	71.5178	2.23893	86.7201	0.397691	1
1	18.6826	801.176	20	0.453411	73.3427	0.347706	65.4116	1.80818	85.2977	0.322815	1
7	28.797	783.924	17	0.35785	89.3016	0.30457	82.9224	1.9591	85.4155	0.289807	1
8	21.1799	837.203	22	0.536767	76.8877	0.165274	91.4434	2.06626	92.3995	0.350917	1
21	16.2181	822.607	27	0.419878	63.7682	0.0964283	90.3289	2.91596	86.3974	0.312761	1
14	22.7883	824.177	23	0.343409	85.1356	0.129461	106.286	2.46368	88.395	0.402309	1
17	26.7757	797.925	22	0.537032	66.3493	0.243963	53.3612	1.4683	89.8603	0.383169	1
21	24.9126	811.909	28	0.548086	53.9309	0.22952	56.5416	2.11768	81.4663	0.215455	1
8	24.1532	774.07	15	0.361672	73.8604	0.100229	88.7852	2.22242	86.8511	0.435566	1
17	25.2587	823.443	17	0.551098	84.8237	0.343439	94.9529	2.35269	80.4761	0.377625	1
19	21.0887	820.58	29	0.402959	61.1588	0.280487	73.3391	2.27265	85.578	0.303505	1
14	16.013	833.462	21	0.414348	69.4374	0.340587	79.6488	2.10001	86.7664	0.319253	1
9	18.4045	832.952	30	0.376842	68.451	0.184681	85.2703	2.40466	87.3994	0.360312	1
14	22.067	823.285	26	0.590358	70.4173	0.29958	93.178	2.42029	85.0113	0.317622	1
18	27.0931	766.424	20	0.386479	79.576	0.169489	98.0187	2.17741	87.1235	0.375846	1
17	25.4464	825.159	18	0.459651	83.2594	0.119189	87.6643	2.14884	89.2992	0.321544	1
17	24.3037	788.65	26	0.39664	50.1791	0.20402	71.9253	2.28004	87.2983	0.254791	1
34	28.5276	767.571	29	0.468639	83.298	0.384546	88.9171	1.90052	86.838	0.268773	1
14	22.6804	814.149	15	0.36934	68.9821	0.266305	76.9328	2.19023	89.5289	0.290177	1
4	22.2855	784.85	15	0.532024	69.6271	0.194629	99.3189	2.28099	84.7824	0.31664	1
34	20.2812	820.942	18	0.491777	58.7425	0.270689	93.3696	2.48075	87.2576	0.257969	1
25	24.2615	813.292	30	0.484529	84.9454	0.167778	108.299	2.46931	87.8654	0.45252	1
19	22.8107	779.929	20	0.404517	73.8494	0.159367	93.6637	2.07015	85.1712	0.403864	1
4	21.7018	835.524	19	0.572069	73.6888	0.206902	87.353	1.89159	91.2574	0.336424	1
21	17.619	791.972	29	0.279604	70.6456	0.210787	78.4553	2.09231	90.7202	0.463386	1
28	21.3366	798.598	28	0.693868	63.0529	0.17809	92.5087	2.34922	85.0769	0.337524	1
4	25.6199	808.376	24	0.617209	60.9811	0.232097	92.8908	2.50511	88.9642	0.245738	1
19	20.1224	838.175	24	0.520245	73.9871	0.245203	104.331	2.56527	91.9099	0.484526	1
28	20.1476	790.234	22	0.23653	63.8954	0.217994	87.4319	2.35269	90.9493	0.398135	1
17	17.6907	758.71	23	0.43175	61.8675	0.165368	89.1549	2.51637	83.9028	0.341688	1
9	14.7211	840.75	15	0.330128	69.3418	0.172915	87.8875	2.21106	85.8961	0.318732	1
24	15.2683	848.405	17	0.547023	84.7312	0.145811	79.2665	1.77153	89.3217	0.297484	1
7	24.0092	812.404	23	0.351082	59.1328	0.150186	78.1976	2.16119	89.1376	0.212785	1
26	17.9539	807.69	16	0.283297	55.4996	0.0431776	95.6149	2.32477	93.2088	0.399328	1
24	15.9534	839.646	15	0.222552	67.9688	0.1808	65.4963	2.00467	86.8756	0.327515	1
35	21.4621	779.491	20	0.493755	75.525	0.16756	71.4553	1.41799	87.5072	0.42026	1
31	15.4511	781.339	30	0.257877	60.6696	0.328495	81.1352	2.10864	83.7191	0.385559	1
4	25.6199	808.376	24	0.350122	60.9811	0.232097	96.4685	2.50511	88.9642	0.245738	1
17	19.4949	833.288	28	0.338013	63.177	0.145692	71.7882	1.95902	90.207	0.395469	1
26	26.1277	769.27	15	0.532024	73.0522	0.127737	78.9219	1.82157	90.0521	0.338844	1
12	20.6596	806.741	28	0.421404	57.1568	0.146493	83.839	2.23077	82.7018	0.485774	1
27	16.6673	803.534	26	0.588302	69.4964	0.168883	72.5286	1.42012	83.9857	0.286264	1
17	14.642	844.553	21	0.477061	66.2639	0.307006	85.5159	1.904	86.3956	0.314562	1
21	14.2811	780.05	22	0.348241	65.613	0.059909	85.8589	1.67541	84.4971	0.419816	1
31	13.7201	779.414	29	0.376685	62.9664	0.106115	65.0363	1.33908	88.1557	0.317962	1
25	26.0327	786.683	27	0.466432	78.2981	0.187017	68.441	1.27638	88.0904	0.299802	1
2	22.5058	813.886	18	0.493407	69.3187	0.21982	84.0271	1.58127	81.2558	0.385082	1
37	14.1399	824.049	30	0.567703	73.4492	0.134025	51.1979	1.48953	94.3193	0.454081	1
26	20.5886	770.155	20	0.418017	51.1094	0.0920898	99.4052	2.45379	91.9379	0.300982	1
34	16.288	807.589	27	0.392455	59.8705	0.307161	74.4841	1.63916	89.488	0.271112	1
36	14.8338	820.437	30	0.43796	56.89	0.163097	82.4414	2.39779	86.4714	0.466736	1
35	22.8887	786.367	20	0.311399	64.0125	0.0975638	79.4422	1.71996	95.0399	0.366461	1
32	20.6963	825.566	20	0.44607	66.8719	0.118721	111.376	2.27154	86.6701	0.332134	1
31	19.168	802.291	18	0.392633	66.3183	0.0191372	100.07	2.02604	80.32	0.297825	1
27	27.4428	753.221	25	0.511214	69.4242	0.110119	104.498	2.2479	91.1428	0.253247	1
17	22.2806	814.092	26	0.438121	65.2652	0.190018	71.8528	1.4697	85.5692	0.252975	1
1	19.5724	811.534	16	0.300955	64.5891	0.124304	72.6181	1.63391	82.4618	0.254604	1
34	12.5572	821.95	24	0.393235	65.0654	0.195015	93.6133	1.64457	86.3775	0.278471	1
8	20.0349	817.966	26	0.478327	60.1486	0.21646	54.2052	1.11832	87.7291	0.211214	1
9	18.6665	786.483	27	0.315497	54.6776	0.21043	97.2906	2.28444	90.8106	0.420894	1
9	15.7069	803.935	26	0.470316	55.6616	0.274665	77.1547	1.85008	93.7023	0.32971	1
26	17.2786	821.752	22	0.559281	57.3107	0.371641	72.7571	1.44315	87.114	0.25557	1
35	21.6212	786.037	16	0.632588	63.5059	0.35487	102.408	1.89167	82.919	0.261252	1
18	20.7682	825.763	15	0.519972	75.4063	0.0965524	107.851	1.80108	81.2317	0.226474	1
38	25.3362	752.443	16	0.310582	61.009	0.3153	106.72	1.84099	84.1907	0.333156	1
8	27.4193	784.837	16	0.503224	71.2871	0.227915	79.3805	1.23786	86.3627	0.221966	1
4	19.8969	806.441	16	0.410353	58.149	0.171221	84.4025	1.79362	83.3258	0.201148	1
19	14.9392	830.57	18	0.230583	63.6215	0.240473	99.4389	1.90203	89.8208	0.35225	1
19	25.737	808.544	19	0.552152	77.4839	0.301824	101.249	1.6755	86.4034	0.257345	1
28	17.4632	837.054	26	0.317999	60.0647	0.250032	91.492	1.78684	87.6566	0.241267	1
2	20.6656	821.742	30	0.530066	53.7593	0.23135	85.5562	2.03956	92.8524	0.345962	1
39	23.3271	795.964	21	0.511562	63.3471	0.365767	74.5569	1.65396	85.7732	0.306422	1
1	17.8668	805.588	26	0.250988	66.388	0.249931	68.508	1.15435	89.2329	0.338825	1
14	15.4201	787.58	16	0.366407	55.6884	0.135027	80.7644	1.59625	86.0856	0.309936	1
31	19.9978	800.115	18	0.331016	62.8355	0.250601	82.4798	1.5611	93.5066	0.321871	1
19	24.639	789.221	25	0.274224	64.5502	0.159976	105.092	1.75999	89.9904	0.323362	1
11	17.362	817.663	25	0.583511	72.3083	0.366156	101.343	2.22667	93.5166	0.430238	1
38	24.6155	773.876	25	0.537798	60.0586	0.110599	89.392	1.66747	88.7089	0.276502	1
33	16.474	807.361	23	0.528192	63.394	0.221	106.54	2.12447	91.4644	0.428385	1
39	23.3271	795.964	21	0.511562	62.7329	0.365767	74.5569	1.65396	85.7732	0.306422	1
34	26.5293	826.005	16	0.548228	68.1239	0.192831	85.8184	1.37027	90.2904	0.155596	1
17	20.9638	788.02	15	0.326329	53.3952	0.233769	95.8527	1.24613	85.4145	0.169989	1
33	20.7914	793.359	27	0.421764	63.4547	0.0777201	106.029	1.4598	84.8821	0.276118	1
22	17.8619	828.595	26	0.388889	57.3564	0.118905	97.949	1.67031	88.5047	0.331323	1
17	24.7215	788.02	15	0.326329	53.3952	0.233769	95.8527	1.24613	85.7884	0.169989	1
32	26.9894	799.989	22	0.505018	55.6258	0.0698157	98.5247	1.71217	85.9072	0.192823	1
15	23.5138	814.557	28	0.674122	75.3402	0.160648	110.504	1.81564	86.4456	0.229577	1
38	23.9269	802.436	21	0.23657	67.6656	0.290582	101.26	1.40662	83.635	0.2908	1
15	21.884	815.621	19	0.446722	68.413	0.330823	102.061	1.9486	89.057	0.314403	1
25	14.5247	801.458	21	0.454216	68.5611	0.295138	92.8455	1.76198	89.5218	0.410333	1
33	20.8004	793.359	23	0.421764	63.4547	0.0777201	106.029	1.4598	84.8821	0.276118	1
7	19.9733	808.977	27	0.473871	56.3273	0.0744021	59.9448	2.70294	82.6885	0.357457	1
7	15.8675	796.095	16	0.387907	71.9861	0.131742	72.6837	2.23406	83.0902	0.424055	1
7	18.6381	796.095	16	0.387907	71.9861	0.343758	72.6837	2.23406	83.0902	0.424055	1
17	17.7848	805.682	28	0.466457	74.3562	0.121462	79.1263	2.42878	84.7438	0.463772	1
18	12.3741	833.349	19	0.42091	62.9905	0.306392	54.784	1.67722	89.9607	0.335578	1
21	21.7701	782.436	22	0.461118	76.8494	0.135354	96.6951	2.73663	85.0577	0.35152	1
21	25.5364	794.792	23	0.547377	66.2327	0.332493	69.3561	2.88903	89.1171	0.304435	1
21	24.1853	782.181	17	0.505328	70.1676	0.287415	70.1222	2.99899	83.507	0.401479	1
4	23.2387	835.9	16	0.64741	65.8461	0.229768	66.6768	2.59675	90.6832	0.298778	1
18	19.7864	802.734	21	0.647657	68.6193	0.312808	82.5158	2.30424	88.7987	0.360863	1
24	18.7736	784.118	27	0.340277	66.6678	0.118436	68.9686	1.99303	90.9456	0.3911	1
18	19.9844	830.753	30	0.380078	86.8664	0.344644	97.5971	2.12149	83.9492	0.438273	1
17	21.3973	817.018	19	0.527153	70.5301	0.270576	66.6304	2.0482	82.8093	0.31884	1
1	17.0247	784.235	22	0.481155	59.7537	0.203026	83.5687	2.75211	85.6817	0.313696	1
15	26.4035	810.601	28	0.570075	84.9308	0.339258	64.778	1.79314	84.8976	0.406273	1
31	22.0904	795.941	18	0.462422	80.096	0.31038	90.96	2.25242	82.1967	0.345256	1
26	12.0979	793.555	16	0.369726	55.3072	0.207244	64.7303	1.96973	86.829	0.397809	1
26	17.4498	828.318	15	0.494346	72.7472	0.251914	81.4613	2.11403	80.4197	0.382339	1
18	19.9844	830.753	26	0.380078	86.8664	0.344644	97.5971	2.12149	83.9492	0.438273	1
4	20.7644	819.6	15	0.404161	76.6933	0.0213762	90.1441	2.366	80.6977	0.309395	1
38	17.7227	808.317	28	0.673791	64.0439	0.304144	100.465	2.52373	82.1481	0.330103	1
17	20.2211	818.276	25	0.591569	66.3609	0.123874	78.5982	2.3144	85.1364	0.29604	1
18	13.658	813.985	15	0.461673	67.7553	0.398898	82.1155	1.91965	93.9779	0.349387	1
19	14.473	825.591	29	0.456901	57.1645	0.261487	88.0078	2.75387	86.2762	0.278671	1
4	24.3185	808.376	24	0.350122	60.9811	0.232097	92.8908	2.50511	88.9642	0.245738	1
24	21.4197	816.008	28	0.510116	75.4538	0.211922	95.1598	2.12661	87.6997	0.339156	1
24	21.8626	814.522	24	0.362544	74.1517	0.0710116	72.8199	1.7234	85.2813	0.295413	1
18	18.2094	797.571	17	0.415287	69.8217	0.18766	83.778	1.93292	84.6121	0.363849	1
1	22.3934	806.182	20	0.520609	77.9437	0.320356	74.4991	1.90792	84.6715	0.298949	1
28	27.0931	766.424	20	0.386479	79.576	0.169489	98.0187	2.17741	87.1235	0.375846	1
7	18.8491	794.375	20	0.483804	65.1365	0.108645	86.2656	2.18309	87.6384	0.331323	1
14	23.4268	794.165	21	0.542603	70.4769	0.135281	90.355	2.18618	89.686	0.32207	1
14	15.5884	803.586	25	0.59664	59.1458	0.0990019	62.8502	1.76569	82.9226	0.284689	1
1	16.7559	805.428	19	0.317279	74.689	0.242211	85.8842	2.04358	86.7325	0.444472	1
31	18.4791	834.368	23	0.531798	59.7723	0.278239	67.6087	1.75668	95.1137	0.278855	1
31	18.0723	844.018	18	0.461046	75.1546	0.282857	85.9196	2.04939	89.4133	0.288731	1
32	23.907	813.016	30	0.376324	66.2132	0.333569	68.9268	1.76833	83.2987	0.406049	1
38	22.6694	807.222	21	0.49037	72.687	0.0484262	72.2641	1.65899	90.3254	0.454476	1
11	25.5457	783.245	25	0.483882	71.9655	0.189928	61.9595	1.38046	86.5608	0.276835	1
14	23.3483	823.957	29	0.406654	75.319	0.269338	72.7833	1.73857	87.2435	0.283534	1
34	18.2606	830.328	21	0.327501	79.8839	0.25587	98.1149	2.05222	92.9551	0.421986	1
21	24.4613	813.008	26	0.686361	71.6331	0.0693795	85.158	1.9556	89.9388	0.245134	1
17	14.2392	791.617	15	0.370202	63.2387	0.348986	69.2384	1.72752	86.0666	0.374576	1
19	13.1024	771.034	17	0.586607	57.5749	0.286137	83.4667	2.15372	91.2251	0.307012	1
7	16.1119	825.744	27	0.4657	71.7315	0.226502	74.5142	1.7294	90.1977	0.297893	1
35	18.1295	753.36	17	0.5367	64.731	0.332769	69.5781	1.50709	90.4163	0.459578	1
7	19.2843	766.059	20	0.31237	62.3449	0.23695	97.936	2.49564	93.9231	0.398819	1
11	24.6189	825.683	30	0.338327	80.1325	0.285441	61.7527	1.35008	80.6459	0.273548	1
11	22.6711	811.584	15	0.247044	70.6642	0.319262	66.3733	1.62113	81.0957	0.286163	1
7	15.4433	791.043	25	0.301092	60.479	0.265319	74.7496	1.83936	89.5542	0.287925	1
27	14.1542	785.417	18	0.306834	60.362	0.177012	81.2185	1.75883	86.0194	0.277086	1
27	14.1542	785.417	18	0.306834	60.362	0.232783	81.2185	1.75883	86.0194	0.277086	1
23	18.8772	775.36	22	0.657187	60.6925	0.230372	97.4074	2.2649	89.3182	0.361704	1
7	15.4278	820.011	28	0.428937	68.1379	0.234978	65.7758	1.57762	88.9926	0.27475	1
24	19.524	841.456	19	0.333372	80.2055	0.00744624	86.8677	1.8811	92.7936	0.367612	1
17	29.5454	820.802	30	0.4603	80.5821	0.29393	82.511	2.12325	94.3228	0.362326	1
24	19.524	841.456	19	0.261701	80.2055	0.299294	86.8677	1.8811	92.7936	0.367612	1
17	29.5454	820.802	30	0.4603	80.5821	0.230558	82.511	2.12325	94.3228	0.362326	1
31	14.1111	830.238	28	0.424825	73.1456	0.00883594	94.252	1.89204	83.2715	0.306266	1
23	18.8772	775.36	22	0.657187	60.6925	0.224467	97.4074	2.26354	89.3182	0.361704	1
2	24.4592	792.848	17	0.255463	60.9081	0.148811	94.6061	2.08703	86.6232	0.299478	1
31	23.7829	822.679	22	0.348924	83.286	0.214374	87.5453	1.47552	88.7831	0.283584	1
38	22.5452	779.543	26	0.519519	62.4104	0.392378	98.5971	2.06028	92.1669	0.343673	1
27	23.5751	832.79	25	0.194395	73.2893	0.310807	89.6168	2.30904	94.4067	0.430698	1
9	19.0988	811.227	23	0.547873	71.6838	0.333116	91.244	1.66866	83.4352	0.251937	1
37	11.7475	798.601	20	0.6081	70.9332	0.219563	86.2197	1.99785	91.4347	0.480592	1
7	13.1171	813.791	18	0.537132	66.9693	0.241099	79.4351	1.54023	93.5474	0.299171	1
35	17.1495	755.582	15	0.341355	62.1057	0.363105	84.0051	1.70484	92.5252	0.372024	1
19	16.4391	813.899	17	0.60599	63.9766	0.212026	82.8164	1.69123	88.1418	0.275284	1
37	20.4455	835.97	21	0.581923	78.0712	0.24081	95.9902	2.31207	88.5183	0.319469	1
24	21.9628	846.561	30	0.446978	76.1468	0.320296	85.5009	1.66719	87.0693	0.219878	1
1	18.4768	789.733	24	0.447188	54.2138	0.380507	84.1642	2.28116	90.5855	0.287975	1
2	15.0186	832.596	20	0.503503	58.0351	0.153978	104.802	2.21316	90.1479	0.348729	1
31	18.9015	764.68	22	0.509081	58.6548	0.106792	95.1306	2.08117	89.1432	0.277369	1
34	10.8515	816.062	20	0.282492	65.323	0.0895131	104.309	1.79964	91.3124	0.307081	1
8	15.0851	826.306	27	0.451712	65.0025	0.218808	91.669	1.51461	96.3133	0.306578	1
