Onset	ProbabilitySum
30/07/1997	0.3758
31/07/1997	0.3766
02/08/1997	0.3774
02/08/1997	0.3782
30/07/1997	0.379
01/08/1997	0.3798
02/08/1997	0.3806
31/07/1997	0.3814
02/08/1997	0.3822
20/07/1997	0.383
22/07/1997	0.3838
20/07/1997	0.3846
19/07/1997	0.3854
20/07/1997	0.3862
20/07/1997	0.387
19/07/1997	0.3878
19/07/1997	0.3886
22/07/1997	0.3894
21/07/1997	0.3902
18/07/1997	0.391
20/07/1997	0.3918
18/07/1997	0.3926
20/07/1997	0.3934
28/07/1997	0.3942
23/07/1997	0.395
23/07/1997	0.3958
21/07/1997	0.3966
24/07/1997	0.3974
23/07/1997	0.3982
22/07/1997	0.399
19/07/1997	0.3998
22/07/1997	0.4006
22/07/1997	0.4014
19/07/1997	0.4022
21/07/1997	0.403
22/07/1997	0.4038
21/07/1997	0.4046
24/07/1997	0.4054
23/07/1997	0.4062
27/07/1997	0.4071
26/07/1997	0.4079
23/07/1997	0.4087
23/07/1997	0.4095
26/07/1997	0.4103
22/07/1997	0.4111
23/07/1997	0.4119
28/07/1997	0.4127
23/07/1997	0.4135
23/07/1997	0.4143
23/07/1997	0.4151
22/07/1997	0.4159
27/07/1997	0.4167
29/07/1997	0.4175
26/07/1997	0.4183
25/07/1997	0.4191
26/07/1997	0.4199
28/07/1997	0.4207
26/07/1997	0.4215
23/07/1997	0.4223
23/07/1997	0.4231
25/07/1997	0.4239
26/07/1997	0.4247
24/07/1997	0.4255
24/07/1997	0.4263
26/07/1997	0.4271
25/07/1997	0.4279
27/07/1997	0.4287
27/07/1997	0.4295
23/07/1997	0.4303
27/07/1997	0.4311
24/07/1997	0.4319
25/07/1997	0.4327
24/07/1997	0.4335
24/07/1997	0.4343
24/07/1997	0.4351
25/07/1997	0.4359
28/07/1997	0.4367
26/07/1997	0.4375
26/07/1997	0.4383
26/07/1997	0.4391
25/07/1997	0.4399
26/07/1997	0.4407
27/07/1997	0.4415
27/07/1997	0.4423
27/07/1997	0.4431
26/07/1997	0.4439
27/07/1997	0.4447
26/07/1997	0.4455
23/07/1997	0.4463
24/07/1997	0.4471
27/07/1997	0.4479
26/07/1997	0.4487
25/07/1997	0.4495
25/07/1997	0.4503
23/07/1997	0.4511
25/07/1997	0.4519
26/07/1997	0.4527
28/07/1997	0.4535
23/07/1997	0.4543
25/07/1997	0.4551
21/07/1997	0.4559
25/07/1997	0.4567
22/07/1997	0.4575
23/07/1997	0.4583
23/07/1997	0.4591
23/07/1997	0.4599
23/07/1997	0.4607
23/07/1997	0.4615
24/07/1997	0.4623
24/07/1997	0.4631
23/07/1997	0.4639
23/07/1997	0.4647
22/07/1997	0.4655
23/07/1997	0.4663
26/07/1997	0.4671
27/07/1997	0.4679
26/07/1997	0.4688
23/07/1997	0.4696
24/07/1997	0.4704
25/07/1997	0.4712
23/07/1997	0.472
23/07/1997	0.4728
24/07/1997	0.4736
23/07/1997	0.4744
22/07/1997	0.4752
24/07/1997	0.476
25/07/1997	0.4768
24/07/1997	0.4776
24/07/1997	0.4784
19/07/1997	0.4792
20/07/1997	0.48
23/07/1997	0.4808
24/07/1997	0.4816
23/07/1997	0.4824
23/07/1997	0.4832
18/07/1997	0.484
18/07/1997	0.4848
20/07/1997	0.4856
19/07/1997	0.4864
18/07/1997	0.4872
20/07/1997	0.488
14/07/1997	0.4888
14/07/1997	0.4896
14/07/1997	0.4904
14/07/1997	0.4912
14/07/1997	0.492
14/07/1997	0.4928
14/07/1997	0.4936
14/07/1997	0.4944
14/07/1997	0.4952
14/07/1997	0.496
14/07/1997	0.4968
14/07/1997	0.4976
24/07/1997	0.4984
24/07/1997	0.4992
24/07/1997	0.5
28/07/1997	0.5008
28/07/1997	0.5016
28/07/1997	0.5024
25/07/1997	0.5032
25/07/1997	0.504
25/07/1997	0.5048
25/07/1997	0.5056
25/07/1997	0.5064
25/07/1997	0.5072
25/07/1997	0.508
25/07/1997	0.5088
23/07/1997	0.5096
28/07/1997	0.5104
25/07/1997	0.5112
25/07/1997	0.512
24/07/1997	0.5128
27/07/1997	0.5136
24/07/1997	0.5144
23/07/1997	0.5152
29/07/1997	0.516
26/07/1997	0.5168
25/07/1997	0.5176
25/07/1997	0.5184
27/07/1997	0.5192
27/07/1997	0.52
26/07/1997	0.5208
27/07/1997	0.5216
28/07/1997	0.5224
27/07/1997	0.5232
25/07/1997	0.524
28/07/1997	0.5248
26/07/1997	0.5256
26/07/1997	0.5264
26/07/1997	0.5272
26/07/1997	0.528
26/07/1997	0.5288
26/07/1997	0.5296
23/07/1997	0.5304
24/07/1997	0.5312
29/07/1997	0.5321
26/07/1997	0.5329
27/07/1997	0.5337
28/07/1997	0.5345
31/07/1997	0.5353
27/07/1997	0.5361
22/07/1997	0.5369
30/07/1997	0.5377
16/07/1997	0.5385
18/07/1997	0.5393
17/07/1997	0.5401
18/07/1997	0.5409
18/07/1997	0.5417
21/07/1997	0.5425
18/07/1997	0.5433
16/07/1997	0.5441
20/07/1997	0.5449
18/07/1997	0.5457
21/07/1997	0.5465
22/07/1997	0.5473
17/07/1997	0.5481
23/07/1997	0.5489
20/07/1997	0.5497
22/07/1997	0.5505
20/07/1997	0.5513
24/07/1997	0.5521
28/07/1997	0.5529
27/07/1997	0.5537
28/07/1997	0.5545
29/07/1997	0.5553
28/07/1997	0.5561
26/07/1997	0.5569
22/07/1997	0.5577
30/07/1997	0.5585
28/07/1997	0.5593
26/07/1997	0.5601
28/07/1997	0.5609
25/07/1997	0.5617
31/07/1997	0.5625
29/07/1997	0.5633
29/07/1997	0.5641
28/07/1997	0.5649
31/07/1997	0.5657
03/08/1997	0.5665
31/07/1997	0.5673
03/08/1997	0.5681
04/08/1997	0.5689
04/08/1997	0.5697
31/07/1997	0.5705
31/07/1997	0.5713
04/08/1997	0.5721
02/08/1997	0.5729
03/08/1997	0.5737
05/08/1997	0.5745
31/07/1997	0.5753
04/08/1997	0.5761
04/08/1997	0.5769
04/08/1997	0.5777
03/08/1997	0.5785
18/07/1997	0.5793
18/07/1997	0.5801
19/07/1997	0.5809
16/07/1997	0.5817
22/07/1997	0.5825
17/07/1997	0.5833
18/07/1997	0.5841
20/07/1997	0.5849
21/07/1997	0.5857
23/07/1997	0.5865
20/07/1997	0.5873
19/07/1997	0.5881
22/07/1997	0.5889
20/07/1997	0.5897
19/07/1997	0.5905
23/07/1997	0.5913
22/07/1997	0.5921
25/07/1997	0.5929
20/07/1997	0.5938
20/07/1997	0.5946
23/07/1997	0.5954
26/07/1997	0.5962
20/07/1997	0.597
23/07/1997	0.5978
25/07/1997	0.5986
26/07/1997	0.5994
21/07/1997	0.6002
20/07/1997	0.601
21/07/1997	0.6018
21/07/1997	0.6026
23/07/1997	0.6034
21/07/1997	0.6042
23/07/1997	0.605
22/07/1997	0.6058
23/07/1997	0.6066
24/07/1997	0.6074
23/07/1997	0.6082
21/07/1997	0.609
24/07/1997	0.6098
21/07/1997	0.6106
24/07/1997	0.6114
23/07/1997	0.6122
23/07/1997	0.613
28/07/1997	0.6138
20/07/1997	0.6146
22/07/1997	0.6154
22/07/1997	0.6162
25/07/1997	0.617
23/07/1997	0.6178
24/07/1997	0.6186
27/07/1997	0.6194
25/07/1997	0.6202
17/07/1997	0.621
17/07/1997	0.6218
20/07/1997	0.6226
19/07/1997	0.6234
22/07/1997	0.6242
17/07/1997	0.625
19/07/1997	0.6258
18/07/1997	0.6266
19/07/1997	0.6274
19/07/1997	0.6282
18/07/1997	0.629
18/07/1997	0.6298
17/07/1997	0.6306
18/07/1997	0.6314
20/07/1997	0.6322
19/07/1997	0.633
18/07/1997	0.6338
21/07/1997	0.6346
18/07/1997	0.6354
18/07/1997	0.6362
18/07/1997	0.637
15/07/1997	0.6378
18/07/1997	0.6386
15/07/1997	0.6394
18/07/1997	0.6402
16/07/1997	0.641
18/07/1997	0.6418
18/07/1997	0.6426
17/07/1997	0.6434
16/07/1997	0.6442
16/07/1997	0.645
16/07/1997	0.6458
18/07/1997	0.6466
18/07/1997	0.6474
16/07/1997	0.6482
18/07/1997	0.649
20/07/1997	0.6498
17/07/1997	0.6506
18/07/1997	0.6514
18/07/1997	0.6522
20/07/1997	0.653
14/07/1997	0.6538
19/07/1997	0.6546
17/07/1997	0.6554
17/07/1997	0.6562
20/07/1997	0.6571
19/07/1997	0.6579
18/07/1997	0.6587
15/07/1997	0.6595
18/07/1997	0.6603
18/07/1997	0.6611
21/07/1997	0.6619
15/07/1997	0.6627
14/07/1997	0.6635
15/07/1997	0.6643
13/07/1997	0.6651
15/07/1997	0.6659
17/07/1997	0.6667
12/07/1997	0.6675
15/07/1997	0.6683
15/07/1997	0.6691
16/07/1997	0.6699
16/07/1997	0.6707
15/07/1997	0.6715
15/07/1997	0.6723
12/07/1997	0.6731
14/07/1997	0.6739
15/07/1997	0.6747
15/07/1997	0.6755
12/07/1997	0.6763
26/07/1997	0.6771
24/07/1997	0.6779
26/07/1997	0.6787
26/07/1997	0.6795
27/07/1997	0.6803
21/07/1997	0.6811
25/07/1997	0.6819
23/07/1997	0.6827
26/07/1997	0.6835
24/07/1997	0.6843
21/07/1997	0.6851
23/07/1997	0.6859
22/07/1997	0.6867
22/07/1997	0.6875
23/07/1997	0.6883
23/07/1997	0.6891
22/07/1997	0.6899
23/07/1997	0.6907
21/07/1997	0.6915
22/07/1997	0.6923
21/07/1997	0.6931
22/07/1997	0.6939
22/07/1997	0.6947
23/07/1997	0.6955
20/07/1997	0.6963
23/07/1997	0.6971
22/07/1997	0.6979
23/07/1997	0.6987
23/07/1997	0.6995
22/07/1997	0.7003
22/07/1997	0.7011
22/07/1997	0.7019
22/07/1997	0.7027
23/07/1997	0.7035
23/07/1997	0.7043
21/07/1997	0.7051
24/07/1997	0.7059
18/07/1997	0.7067
19/07/1997	0.7075
18/07/1997	0.7083
19/07/1997	0.7091
19/07/1997	0.7099
19/07/1997	0.7107
21/07/1997	0.7115
20/07/1997	0.7123
17/07/1997	0.7131
22/07/1997	0.7139
23/07/1997	0.7147
22/07/1997	0.7155
20/07/1997	0.7163
24/07/1997	0.7171
23/07/1997	0.7179
20/07/1997	0.7188
19/07/1997	0.7196
21/07/1997	0.7204
22/07/1997	0.7212
18/07/1997	0.722
19/07/1997	0.7228
18/07/1997	0.7236
18/07/1997	0.7244
17/07/1997	0.7252
16/07/1997	0.726
17/07/1997	0.7268
17/07/1997	0.7276
16/07/1997	0.7284
18/07/1997	0.7292
16/07/1997	0.73
15/07/1997	0.7308
18/07/1997	0.7316
20/07/1997	0.7324
19/07/1997	0.7332
19/07/1997	0.734
20/07/1997	0.7348
20/07/1997	0.7356
17/07/1997	0.7364
18/07/1997	0.7372
20/07/1997	0.738
19/07/1997	0.7388
19/07/1997	0.7396
22/07/1997	0.7404
22/07/1997	0.7412
16/07/1997	0.742
21/07/1997	0.7428
17/07/1997	0.7436
21/07/1997	0.7444
22/07/1997	0.7452
21/07/1997	0.746
13/07/1997	0.7468
21/07/1997	0.7476
22/07/1997	0.7484
22/07/1997	0.7492
20/07/1997	0.75
22/07/1997	0.7508
21/07/1997	0.7516
20/07/1997	0.7524
19/07/1997	0.7532
22/07/1997	0.754
22/07/1997	0.7548
17/07/1997	0.7556
20/07/1997	0.7564
21/07/1997	0.7572
19/07/1997	0.758
21/07/1997	0.7588
19/07/1997	0.7596
20/07/1997	0.7604
21/07/1997	0.7612
20/07/1997	0.762
17/07/1997	0.7628
22/07/1997	0.7636
23/07/1997	0.7644
21/07/1997	0.7652
20/07/1997	0.766
23/07/1997	0.7668
22/07/1997	0.7676
19/07/1997	0.7684
20/07/1997	0.7692
21/07/1997	0.77
20/07/1997	0.7708
19/07/1997	0.7716
19/07/1997	0.7724
18/07/1997	0.7732
16/07/1997	0.774
20/07/1997	0.7748
17/07/1997	0.7756
18/07/1997	0.7764
20/07/1997	0.7772
18/07/1997	0.778
15/07/1997	0.7788
19/07/1997	0.7796
22/07/1997	0.7804
19/07/1997	0.7812
19/07/1997	0.7821
17/07/1997	0.7829
20/07/1997	0.7837
18/07/1997	0.7845
18/07/1997	0.7853
21/07/1997	0.7861
20/07/1997	0.7869
20/07/1997	0.7877
17/07/1997	0.7885
18/07/1997	0.7893
15/07/1997	0.7901
18/07/1997	0.7909
16/07/1997	0.7917
16/07/1997	0.7925
17/07/1997	0.7933
13/07/1997	0.7941
12/07/1997	0.7949
17/07/1997	0.7957
18/07/1997	0.7965
17/07/1997	0.7973
15/07/1997	0.7981
19/07/1997	0.7989
18/07/1997	0.7997
14/07/1997	0.8005
17/07/1997	0.8013
19/07/1997	0.8021
17/07/1997	0.8029
15/07/1997	0.8037
24/07/1997	0.8045
23/07/1997	0.8053
23/07/1997	0.8061
25/07/1997	0.8069
23/07/1997	0.8077
23/07/1997	0.8085
24/07/1997	0.8093
23/07/1997	0.8101
23/07/1997	0.8109
25/07/1997	0.8117
26/07/1997	0.8125
25/07/1997	0.8133
25/07/1997	0.8141
26/07/1997	0.8149
25/07/1997	0.8157
23/07/1997	0.8165
24/07/1997	0.8173
26/07/1997	0.8181
26/07/1997	0.8189
25/07/1997	0.8197
24/07/1997	0.8205
25/07/1997	0.8213
26/07/1997	0.8221
25/07/1997	0.8229
23/07/1997	0.8237
23/07/1997	0.8245
21/07/1997	0.8253
23/07/1997	0.8261
23/07/1997	0.8269
23/07/1997	0.8277
23/07/1997	0.8285
23/07/1997	0.8293
20/07/1997	0.8301
23/07/1997	0.8309
24/07/1997	0.8317
25/07/1997	0.8325
25/07/1997	0.8333
24/07/1997	0.8341
24/07/1997	0.8349
23/07/1997	0.8357
24/07/1997	0.8365
25/07/1997	0.8373
24/07/1997	0.8381
23/07/1997	0.8389
23/07/1997	0.8397
25/07/1997	0.8405
17/07/1997	0.8413
20/07/1997	0.8421
23/07/1997	0.8429
23/07/1997	0.8438
23/07/1997	0.8446
21/07/1997	0.8454
19/07/1997	0.8462
25/07/1997	0.847
21/07/1997	0.8478
26/07/1997	0.8486
18/07/1997	0.8494
26/07/1997	0.8502
17/07/1997	0.851
19/07/1997	0.8518
19/07/1997	0.8526
25/07/1997	0.8534
17/07/1997	0.8542
19/07/1997	0.855
25/07/1997	0.8558
25/07/1997	0.8566
25/07/1997	0.8574
18/07/1997	0.8582
25/07/1997	0.859
24/07/1997	0.8598
26/07/1997	0.8606
24/07/1997	0.8614
22/07/1997	0.8622
23/07/1997	0.863
27/07/1997	0.8638
25/07/1997	0.8646
28/07/1997	0.8654
21/07/1997	0.8662
26/07/1997	0.867
17/07/1997	0.8678
22/07/1997	0.8686
16/07/1997	0.8694
20/07/1997	0.8702
21/07/1997	0.871
21/07/1997	0.8718
20/07/1997	0.8726
19/07/1997	0.8734
19/07/1997	0.8742
23/07/1997	0.875
23/07/1997	0.8758
23/07/1997	0.8766
18/07/1997	0.8774
23/07/1997	0.8782
16/07/1997	0.879
22/07/1997	0.8798
16/07/1997	0.8806
23/07/1997	0.8814
23/07/1997	0.8822
23/07/1997	0.883
23/07/1997	0.8838
23/07/1997	0.8846
22/07/1997	0.8854
25/07/1997	0.8862
24/07/1997	0.887
26/07/1997	0.8878
17/07/1997	0.8886
23/07/1997	0.8894
18/07/1997	0.8902
17/07/1997	0.891
17/07/1997	0.8918
16/07/1997	0.8926
20/07/1997	0.8934
22/07/1997	0.8942
18/07/1997	0.895
22/07/1997	0.8958
26/07/1997	0.8966
26/07/1997	0.8974
17/07/1997	0.8982
19/07/1997	0.899
17/07/1997	0.8998
18/07/1997	0.9006
21/07/1997	0.9014
17/07/1997	0.9022
17/07/1997	0.903
19/07/1997	0.9038
20/07/1997	0.9046
22/07/1997	0.9054
21/07/1997	0.9062
18/07/1997	0.9071
20/07/1997	0.9079
18/07/1997	0.9087
21/07/1997	0.9095
19/07/1997	0.9103
20/07/1997	0.9111
22/07/1997	0.9119
19/07/1997	0.9127
16/07/1997	0.9135
17/07/1997	0.9143
16/07/1997	0.9151
15/07/1997	0.9159
17/07/1997	0.9167
18/07/1997	0.9175
14/07/1997	0.9183
14/07/1997	0.9191
17/07/1997	0.9199
17/07/1997	0.9207
17/07/1997	0.9215
18/07/1997	0.9223
17/07/1997	0.9231
17/07/1997	0.9239
17/07/1997	0.9247
19/07/1997	0.9255
17/07/1997	0.9263
19/07/1997	0.9271
18/07/1997	0.9279
19/07/1997	0.9287
15/07/1997	0.9295
17/07/1997	0.9303
18/07/1997	0.9311
17/07/1997	0.9319
16/07/1997	0.9327
19/07/1997	0.9335
19/07/1997	0.9343
18/07/1997	0.9351
18/07/1997	0.9359
19/07/1997	0.9367
16/07/1997	0.9375
18/07/1997	0.9383
17/07/1997	0.9391
17/07/1997	0.9399
18/07/1997	0.9407
18/07/1997	0.9415
18/07/1997	0.9423
19/07/1997	0.9431
22/07/1997	0.9439
19/07/1997	0.9447
19/07/1997	0.9455
21/07/1997	0.9463
19/07/1997	0.9471
19/07/1997	0.9479
22/07/1997	0.9487
17/07/1997	0.9495
18/07/1997	0.9503
17/07/1997	0.9511
17/07/1997	0.9519
17/07/1997	0.9527
16/07/1997	0.9535
20/07/1997	0.9543
20/07/1997	0.9551
20/07/1997	0.9559
21/07/1997	0.9567
20/07/1997	0.9575
17/07/1997	0.9583
18/07/1997	0.9591
17/07/1997	0.9599
17/07/1997	0.9607
18/07/1997	0.9615
19/07/1997	0.9623
18/07/1997	0.9631
19/07/1997	0.9639
22/07/1997	0.9647
16/07/1997	0.9655
17/07/1997	0.9663
19/07/1997	0.9671
18/07/1997	0.9679
18/07/1997	0.9688
20/07/1997	0.9696
16/07/1997	0.9704
16/07/1997	0.9712
23/07/1997	0.972
23/07/1997	0.9728
19/07/1997	0.9736
15/07/1997	0.9744
23/07/1997	0.9752
21/07/1997	0.976
19/07/1997	0.9768
24/07/1997	0.9776
25/07/1997	0.9784
23/07/1997	0.9792
21/07/1997	0.98
18/07/1997	0.9808
21/07/1997	0.9816
22/07/1997	0.9824
18/07/1997	0.9832
16/07/1997	0.984
23/07/1997	0.9848
22/07/1997	0.9856
18/07/1997	0.9864
23/07/1997	0.9872
23/07/1997	0.988
23/07/1997	0.9888
21/07/1997	0.9896
18/07/1997	0.9904
21/07/1997	0.9912
22/07/1997	0.992
20/07/1997	0.9928
17/07/1997	0.9936
26/07/1997	0.9944
23/07/1997	0.9952
18/07/1997	0.996
26/07/1997	0.9968
25/07/1997	0.9976
24/07/1997	0.9984
22/07/1997	0.9992
22/07/1997	1
19/07/1998	8e-04
20/07/1998	0.0016
19/07/1998	0.0024
22/07/1998	0.0032
20/07/1998	0.004
21/07/1998	0.0048
18/07/1998	0.0056
18/07/1998	0.0064
20/07/1998	0.0072
22/07/1998	0.008
17/07/1998	0.0088
18/07/1998	0.0096
21/07/1998	0.0104
20/07/1998	0.0112
21/07/1998	0.012
18/07/1998	0.0128
23/07/1998	0.0136
22/07/1998	0.0144
20/07/1998	0.0152
21/07/1998	0.016
18/07/1998	0.0168
19/07/1998	0.0176
20/07/1998	0.0184
20/07/1998	0.0192
21/07/1998	0.02
23/07/1998	0.0208
22/07/1998	0.0216
20/07/1998	0.0224
20/07/1998	0.0232
22/07/1998	0.024
27/07/1998	0.0248
27/07/1998	0.0256
27/07/1998	0.0264
29/07/1998	0.0272
25/07/1998	0.028
28/07/1998	0.0288
26/07/1998	0.0296
29/07/1998	0.0304
29/07/1998	0.0312
29/07/1998	0.032
28/07/1998	0.0328
27/07/1998	0.0336
29/07/1998	0.0344
28/07/1998	0.0352
29/07/1998	0.036
27/07/1998	0.0368
30/07/1998	0.0376
29/07/1998	0.0384
27/07/1998	0.0392
29/07/1998	0.04
27/07/1998	0.0408
27/07/1998	0.0416
29/07/1998	0.0424
27/07/1998	0.0432
28/07/1998	0.044
30/07/1998	0.0448
29/07/1998	0.0456
28/07/1998	0.0464
28/07/1998	0.0472
29/07/1998	0.048
29/07/1998	0.0488
23/07/1998	0.0496
23/07/1998	0.0504
23/07/1998	0.0512
25/07/1998	0.052
23/07/1998	0.0528
23/07/1998	0.0536
22/07/1998	0.0544
23/07/1998	0.0552
23/07/1998	0.056
24/07/1998	0.0568
23/07/1998	0.0576
22/07/1998	0.0584
23/07/1998	0.0592
23/07/1998	0.06
24/07/1998	0.0608
21/07/1998	0.0616
25/07/1998	0.0624
23/07/1998	0.0633
22/07/1998	0.0641
23/07/1998	0.0649
22/07/1998	0.0657
22/07/1998	0.0665
24/07/1998	0.0673
22/07/1998	0.0681
23/07/1998	0.0689
26/07/1998	0.0697
25/07/1998	0.0705
23/07/1998	0.0713
23/07/1998	0.0721
25/07/1998	0.0729
25/07/1998	0.0737
15/07/1998	0.0745
14/07/1998	0.0753
14/07/1998	0.0761
16/07/1998	0.0769
15/07/1998	0.0777
16/07/1998	0.0785
14/07/1998	0.0793
13/07/1998	0.0801
13/07/1998	0.0809
14/07/1998	0.0817
13/07/1998	0.0825
13/07/1998	0.0833
14/07/1998	0.0841
15/07/1998	0.0849
16/07/1998	0.0857
14/07/1998	0.0865
17/07/1998	0.0873
17/07/1998	0.0881
15/07/1998	0.0889
16/07/1998	0.0897
14/07/1998	0.0905
14/07/1998	0.0913
15/07/1998	0.0921
11/07/1998	0.0929
14/07/1998	0.0937
16/07/1998	0.0945
16/07/1998	0.0953
14/07/1998	0.0961
15/07/1998	0.0969
20/07/1998	0.0977
19/07/1998	0.0985
19/07/1998	0.0993
21/07/1998	0.1001
18/07/1998	0.1009
20/07/1998	0.1017
17/07/1998	0.1025
19/07/1998	0.1033
19/07/1998	0.1041
21/07/1998	0.1049
17/07/1998	0.1057
18/07/1998	0.1065
19/07/1998	0.1073
18/07/1998	0.1081
20/07/1998	0.1089
18/07/1998	0.1097
22/07/1998	0.1105
21/07/1998	0.1113
21/07/1998	0.1121
21/07/1998	0.1129
17/07/1998	0.1137
18/07/1998	0.1145
19/07/1998	0.1153
17/07/1998	0.1161
18/07/1998	0.1169
21/07/1998	0.1177
20/07/1998	0.1185
20/07/1998	0.1193
20/07/1998	0.1201
22/07/1998	0.1209
19/07/1998	0.1217
22/07/1998	0.1225
23/07/1998	0.1233
23/07/1998	0.1241
25/07/1998	0.1249
22/07/1998	0.1257
25/07/1998	0.1265
21/07/1998	0.1273
22/07/1998	0.1281
21/07/1998	0.1289
24/07/1998	0.1297
22/07/1998	0.1305
22/07/1998	0.1313
23/07/1998	0.1321
23/07/1998	0.1329
23/07/1998	0.1337
21/07/1998	0.1345
26/07/1998	0.1353
23/07/1998	0.1361
23/07/1998	0.1369
23/07/1998	0.1377
20/07/1998	0.1385
22/07/1998	0.1393
23/07/1998	0.1401
22/07/1998	0.1409
22/07/1998	0.1417
26/07/1998	0.1425
24/07/1998	0.1433
23/07/1998	0.1441
23/07/1998	0.1449
23/07/1998	0.1457
17/07/1998	0.1465
16/07/1998	0.1473
17/07/1998	0.1481
18/07/1998	0.1489
16/07/1998	0.1497
17/07/1998	0.1505
16/07/1998	0.1513
17/07/1998	0.1521
17/07/1998	0.1529
18/07/1998	0.1537
16/07/1998	0.1545
17/07/1998	0.1553
18/07/1998	0.1561
18/07/1998	0.1569
18/07/1998	0.1577
16/07/1998	0.1585
21/07/1998	0.1593
19/07/1998	0.1601
16/07/1998	0.1609
17/07/1998	0.1617
15/07/1998	0.1625
16/07/1998	0.1633
17/07/1998	0.1641
16/07/1998	0.1649
16/07/1998	0.1657
18/07/1998	0.1665
18/07/1998	0.1673
17/07/1998	0.1681
17/07/1998	0.1689
15/07/1998	0.1697
18/07/1998	0.1705
17/07/1998	0.1713
19/07/1998	0.1721
17/07/1998	0.1729
19/07/1998	0.1737
18/07/1998	0.1745
17/07/1998	0.1753
18/07/1998	0.1761
20/07/1998	0.1769
16/07/1998	0.1777
17/07/1998	0.1785
18/07/1998	0.1793
17/07/1998	0.1801
17/07/1998	0.1809
16/07/1998	0.1817
20/07/1998	0.1825
19/07/1998	0.1833
18/07/1998	0.1841
18/07/1998	0.1849
15/07/1998	0.1857
17/07/1998	0.1865
18/07/1998	0.1873
16/07/1998	0.1882
18/07/1998	0.189
20/07/1998	0.1898
19/07/1998	0.1906
18/07/1998	0.1914
17/07/1998	0.1922
17/07/1998	0.193
14/07/1998	0.1938
13/07/1998	0.1946
15/07/1998	0.1954
15/07/1998	0.1962
17/07/1998	0.197
15/07/1998	0.1978
17/07/1998	0.1986
15/07/1998	0.1994
16/07/1998	0.2002
16/07/1998	0.201
17/07/1998	0.2018
15/07/1998	0.2026
15/07/1998	0.2034
17/07/1998	0.2042
16/07/1998	0.205
17/07/1998	0.2058
09/07/1998	0.2066
21/07/1998	0.2074
18/07/1998	0.2082
16/07/1998	0.209
17/07/1998	0.2098
15/07/1998	0.2106
16/07/1998	0.2114
17/07/1998	0.2122
09/07/1998	0.213
19/07/1998	0.2138
19/07/1998	0.2146
17/07/1998	0.2154
15/07/1998	0.2162
16/07/1998	0.217
17/07/1998	0.2178
17/07/1998	0.2186
16/07/1998	0.2194
16/07/1998	0.2202
16/07/1998	0.221
16/07/1998	0.2218
16/07/1998	0.2226
16/07/1998	0.2234
16/07/1998	0.2242
16/07/1998	0.225
16/07/1998	0.2258
17/07/1998	0.2266
17/07/1998	0.2274
17/07/1998	0.2282
17/07/1998	0.229
17/07/1998	0.2298
17/07/1998	0.2306
15/07/1998	0.2314
15/07/1998	0.2322
15/07/1998	0.233
17/07/1998	0.2338
17/07/1998	0.2346
17/07/1998	0.2354
18/07/1998	0.2362
18/07/1998	0.237
18/07/1998	0.2378
20/07/1998	0.2386
17/07/1998	0.2394
19/07/1998	0.2402
17/07/1998	0.241
23/07/1998	0.2418
18/07/1998	0.2426
15/07/1998	0.2434
20/07/1998	0.2442
20/07/1998	0.245
22/07/1998	0.2458
21/07/1998	0.2466
17/07/1998	0.2474
20/07/1998	0.2482
18/07/1998	0.249
16/07/1998	0.2498
18/07/1998	0.2506
21/07/1998	0.2514
18/07/1998	0.2522
19/07/1998	0.253
15/07/1998	0.2538
22/07/1998	0.2546
17/07/1998	0.2554
18/07/1998	0.2562
21/07/1998	0.257
18/07/1998	0.2578
16/07/1998	0.2586
17/07/1998	0.2594
21/07/1998	0.2602
16/07/1998	0.261
23/07/1998	0.2618
19/07/1998	0.2626
19/07/1998	0.2634
23/07/1998	0.2642
19/07/1998	0.265
21/07/1998	0.2658
19/07/1998	0.2666
23/07/1998	0.2674
21/07/1998	0.2682
19/07/1998	0.269
21/07/1998	0.2698
21/07/1998	0.2706
23/07/1998	0.2714
22/07/1998	0.2722
20/07/1998	0.273
21/07/1998	0.2738
21/07/1998	0.2746
19/07/1998	0.2754
21/07/1998	0.2762
22/07/1998	0.277
21/07/1998	0.2778
22/07/1998	0.2786
19/07/1998	0.2794
23/07/1998	0.2802
20/07/1998	0.281
20/07/1998	0.2818
21/07/1998	0.2826
20/07/1998	0.2834
19/07/1998	0.2842
20/07/1998	0.285
21/07/1998	0.2858
19/07/1998	0.2866
23/07/1998	0.2874
22/07/1998	0.2882
22/07/1998	0.289
27/07/1998	0.2898
23/07/1998	0.2906
24/07/1998	0.2914
23/07/1998	0.2922
26/07/1998	0.293
23/07/1998	0.2938
22/07/1998	0.2946
23/07/1998	0.2954
23/07/1998	0.2962
25/07/1998	0.297
24/07/1998	0.2978
23/07/1998	0.2986
24/07/1998	0.2994
23/07/1998	0.3002
23/07/1998	0.301
24/07/1998	0.3018
23/07/1998	0.3026
23/07/1998	0.3034
24/07/1998	0.3042
22/07/1998	0.305
25/07/1998	0.3058
24/07/1998	0.3066
25/07/1998	0.3074
24/07/1998	0.3082
23/07/1998	0.309
22/07/1998	0.3098
23/07/1998	0.3106
24/07/1998	0.3114
22/07/1998	0.3122
28/07/1998	0.3131
24/07/1998	0.3139
24/07/1998	0.3147
18/07/1998	0.3155
14/07/1998	0.3163
